,CHIR,control,seed,cTnT,expID,wellNum,DN_HistogramMode_5,DN_HistogramMode_10,CO_f1ecac,CO_FirstMin_ac,CO_HistogramAMI_even_2_5,CO_trev_1_num,MD_hrv_classic_pnn40,SB_BinaryStats_mean_longstretch1,SB_TransitionMatrix_3ac_sumdiagcov,PD_PeriodicityWang_th0_01,CO_Embed2_Dist_tau_d_expfit_meandiff,IN_AutoMutualInfoStats_40_gaussian_fmmi,FC_LocalSimple_mean1_tauresrat,DN_OutlierInclude_p_001_mdrmd,DN_OutlierInclude_n_001_mdrmd,SP_Summaries_welch_rect_area_5_1,SB_BinaryStats_diff_longstretch0,SB_MotifThree_quantile_hh,SC_FluctAnal_2_rsrangefit_50_1_logi_prop_r1,SC_FluctAnal_2_dfa_50_1_2_logi_prop_r1,SP_Summaries_welch_rect_centroid,FC_LocalSimple_mean3_stderr
32,9.0,0,35.0,0.001220096,5,E9,-0.4236175392875303,-0.042642575458089915,10.0,26.0,0.46610095287687925,-0.08226284670262485,0.3900709219858156,41.0,0.014568158168574402,111.0,0.26995044751107633,16.0,0.16666666666666666,-0.184070796460177,-0.3097345132743363,0.9460326457809684,35.0,1.566566184908456,0.45652173913043476,0.6521739130434783,0.11658253987931641,0.4636383771676181
33,9.0,0,35.0,0.000181061,5,E10,-0.4849062144838072,-0.05177888509480111,6.0,10.0,0.3969623759327701,-0.12349857811024212,0.42021276595744683,49.0,0.02494331065759637,13.0,0.24823395551515123,9.0,0.11538461538461539,0.35044247787610616,0.21592920353982303,0.9310060365514156,35.0,1.833333731210986,0.21739130434782608,0.8043478260869565,0.11044661672777344,0.5626432324579306
34,8.0,0,35.0,0.000743072,5,D9,-0.36902081269450493,0.02525853572886816,8.0,44.0,0.48616062796238835,-0.05335358449935089,0.37056737588652483,50.0,0.009233610341643581,157.0,0.3418625812957583,27.0,0.10344827586206896,-0.19115044247787616,-0.32389380530973455,0.9615872303293598,34.0,1.7303281930278251,0.13043478260869565,0.8260869565217391,0.08590292412160157,0.46554468015625233
35,8.0,0,35.0,0.000334849,5,D10,0.10580527697495645,-0.3376044597560397,5.0,14.0,0.3664917207350607,-0.08473585560393421,0.49822695035460995,29.0,0.004249046132500868,29.0,0.2704509138637219,8.0,0.3333333333333333,0.2707964601769912,-0.31858407079646023,0.9418910987858408,21.0,1.6897375561933647,0.30434782608695654,0.34782608695652173,0.20862138715246095,0.5652870398301495
36,7.0,0,35.0,0.000238776,5,C9,-0.11967208685348973,-0.46943386939113196,13.0,38.0,0.5310321469734525,-0.04028079458640642,0.37056737588652483,43.0,0.027199074074074073,174.0,0.3599234124721175,22.0,0.17391304347826086,0.31858407079646023,-0.3194690265486726,0.9710054786199481,38.0,1.5432390483516898,0.6739130434782609,0.5869565217391305,0.09203884727314453,0.4092139080076897
37,7.0,0,35.0,0.000275551,5,C10,0.26541739718316704,-0.1593447271644588,12.0,6.0,0.3247919951796092,-0.14231739505447222,0.3900709219858156,39.0,0.005548949663099485,7.0,0.1805923149070885,5.0,0.15789473684210525,0.3398230088495575,-0.3610619469026549,0.8612873919341407,29.0,1.8769032860095056,0.717391304347826,0.3695652173913043,0.11658253987931641,0.6254964643093631
38,6.0,0,35.0,0.000620517,5,B9,0.45269441725862114,0.07462374384138215,13.0,34.0,0.3977109101683994,-0.05219607486602591,0.34574468085106386,40.0,0.008680555555555556,163.0,0.28682293505031287,21.0,0.13043478260869565,0.34513274336283195,-0.36283185840707965,0.9220922630174427,32.0,1.7547732940485035,0.717391304347826,0.391304347826087,0.09203884727314453,0.4925022699673007
39,6.0,0,35.0,0.001457992,5,B10,-0.1670358176941884,-0.4583093672795451,25.0,63.0,0.4794560996791616,-0.00500806354554851,0.26595744680851063,66.0,0.020408163265306117,172.0,0.6676312251251553,40.0,0.075,-0.22477876106194694,0.07433628318584073,0.9834626848974666,51.0,1.722188116443959,0.782608695652174,0.8478260869565217,0.042951462060800784,0.2245483333067161
40,5.0,0,35.0,0.0001193,5,A9,-0.3930127487989485,-0.6419334603723958,23.0,86.0,0.5745451168610738,-0.004123984579127469,0.2641843971631206,71.0,0.01777777777777778,173.0,0.8454147119244548,35.0,0.08108108108108109,0.3557522123893806,-0.0902654867256637,0.9888325471171029,59.0,1.6655054427657028,0.717391304347826,0.5869565217391305,0.042951462060800784,0.21426305066305015
41,5.0,0,35.0,8.17e-05,5,A10,-0.4794228653845466,-0.10278139722607604,11.0,27.0,0.4600433568041259,-0.014927878282222857,0.2624113475177305,49.0,0.003537414965986394,115.0,0.4933180324365228,15.0,0.25,-0.25132743362831855,-0.14513274336283188,0.97955944750343,34.0,1.8537039929459476,0.45652173913043476,0.5,0.10431069357623048,0.3426991698997888
42,12.0,0,35.0,0.034564482,5,H9,-0.7245040345285259,-0.2045473836957381,5.0,9.0,0.279847017284401,-0.10908703224391314,0.7145390070921985,33.0,0.007891156462585034,31.0,0.21700020429130149,7.0,0.375,0.35398230088495586,0.2831858407079646,0.9272236108208805,25.0,1.6398965800892131,0.34782608695652173,0.13043478260869565,0.2147573103040039,0.6331734784488745
43,12.0,0,35.0,0.058032762,5,H10,-0.6400119415692314,-0.008774097911807832,3.0,9.0,0.10810308170175682,-0.18533440822593114,0.7730496453900709,13.0,0.004610767399359524,14.0,0.11264146944126352,3.0,0.5,0.3044247787610619,-0.327433628318584,0.7270271188192482,9.0,1.9433160325788505,0.13043478260869565,0.8260869565217391,0.4111068511533789,0.9107291579157689
44,11.0,0,35.0,0.01286872,5,G9,-0.1709213984441531,0.2882441358680383,4.0,22.0,0.29897791720887706,-0.09613219581573651,0.49822695035460995,137.0,0.021249999999999998,56.0,0.19653313933195196,12.0,0.21428571428571427,-0.1504424778761062,-0.05840707964601766,0.825673525318421,26.0,1.7294015528561786,0.5652173913043478,0.45652173913043476,0.1779417713947461,0.699910460788651
45,11.0,0,35.0,0.032379254,5,G10,-0.2683040651073374,0.2601339412921315,3.0,7.0,0.24121098490409382,-0.039306427145468364,0.524822695035461,19.0,0.00988520408163265,12.0,0.15353219072354415,3.0,0.6,-0.304424778761062,0.23362831858407085,0.8585610979009619,20.0,1.856355899641171,0.13043478260869565,0.2608695652173913,0.39269908169875,0.7892658983672447
46,10.0,0,35.0,0.016119376,5,F9,-0.1337413591502039,0.31208996363410213,4.0,24.0,0.3384661637619135,-0.1703655476221471,0.45567375886524825,25.0,0.0012071827372868561,76.0,0.17672200350246983,11.0,0.25,0.23362831858407085,-0.3557522123893805,0.8485232306297631,38.0,1.8286113970264353,0.5,0.21739130434782608,0.22089323345554687,0.6908175276852618
47,10.0,0,35.0,0.000866683,5,F10,-0.24802760759796927,0.15167890922551974,6.0,14.0,0.4297930551790118,-0.06243550719631919,0.4574468085106383,47.0,0.014097142124823787,68.0,0.2784689860659702,9.0,0.2727272727272727,-0.23362831858407085,0.21592920353982303,0.9490901354596479,37.0,1.752638912318944,0.30434782608695654,0.391304347826087,0.1779417713947461,0.5132197497679567
48,9.0,0,20.0,0.030996397,5,E3,-0.9007150153290016,-0.5268940369899424,21.0,51.0,0.4841290828389618,-0.013460977588127723,0.34397163120567376,56.0,0.014322916666666666,162.0,0.4193606100321163,34.0,0.08571428571428572,-0.23628318584070795,-0.327433628318584,0.966228924132103,45.0,1.616083015399688,0.782608695652174,0.8695652173913043,0.04908738521234375,0.3357111780413237
49,9.0,0,20.0,0.000894221,5,E4,0.2149854417738124,-0.08783201394335283,23.0,63.0,0.5651074747458191,-0.024716002929023612,0.3280141843971631,76.0,0.02551020408163265,165.0,0.36917922609301024,36.0,0.07894736842105263,-0.2106194690265487,0.19823008849557522,0.9596728416229692,69.0,1.598538222789157,0.782608695652174,0.8260869565217391,0.042951462060800784,0.34650082913151065
50,8.0,0,20.0,0.045187005,5,D3,-0.42948346467668586,-0.6857750202523811,27.0,67.0,0.6293905555516265,-0.0024907279133682477,0.30141843971631205,72.0,0.01775147928994083,172.0,0.9078889680234365,40.0,0.07317073170731707,-0.16991150442477876,0.0814159292035399,0.9886818738562212,60.0,1.5475447034551548,0.782608695652174,0.8260869565217391,0.03681553890925782,0.20094172634424845
51,8.0,0,20.0,0.000331682,5,D4,-0.8530276842096786,-0.5900061814238033,26.0,64.0,0.6785132455355356,-0.011341501158255751,0.3333333333333333,65.0,0.025510204081632647,172.0,0.506295845991901,37.0,0.07692307692307693,-0.14513274336283188,0.001769911504424737,0.9822645298420718,58.0,1.6106218807962245,0.7608695652173914,0.6086956521739131,0.03681553890925782,0.23484620971646117
