device,2102-NS32-0704-AA5O,2102-NS32-0704-AA5O
plate,,
wellmapId,1001,1002
sennum,1001,1002
measurement,Temperature,Temperature
124.09278,38.8,37.6
124.10944,38.8,37.6
124.12611,38.8,37.6
124.14278,38.8,37.6
124.15944,38.8,37.6
124.17611,38.8,37.6
124.19278,38.8,37.650000000000006
124.20944,38.8,37.6
124.22611,38.8,37.6
124.24278,38.8,37.6
124.25944,38.8,37.63333333333333
124.27611,38.9,37.642857142857146
124.29278,38.8,37.6
124.30944,38.8,37.6
124.32611,38.8,37.6
124.34278,38.8,37.65238095238095
124.35944,38.9,37.64545454545455
124.37611,38.9,37.6
124.39278,38.9,37.6
124.40944,38.9,37.6
124.42611,38.9,37.6
124.44278,38.9,37.654545454545456
124.45944,38.9,37.65
124.47611,38.9,37.7
124.49278,38.9,37.650000000000006
124.50944,38.9,37.64705882352941
124.52611,38.9,37.65
124.54278,38.9,37.63333333333333
124.55944,38.9,37.6
124.57611,38.9,37.6
124.59278,38.8,37.65
124.60944,38.9,37.65
124.62611,38.9,37.7
124.64278,38.9,37.64666666666667
124.65944,38.9,37.650000000000006
124.67611,38.9,37.65
124.69278,38.9,37.650000000000006
124.70944,38.9,37.65
124.72611,38.9,37.6
124.74278,38.9,37.65
124.75944,38.9,37.65
124.77611,38.9,37.650000000000006
124.79278,38.9,37.6
124.80944,38.9,37.6
124.82611,38.9,37.6
124.84278,38.9,37.6
124.85944,38.9,37.6
124.87611,38.9,37.63333333333333
124.89278,38.9,37.6
124.90944,38.8,37.6
124.92611,38.9,37.6
124.94278,38.9,37.6
124.95944,38.9,37.6
124.97611,38.8,37.6
124.99278,38.8,37.6
125.00944,38.9,37.6
125.02611,38.9,37.6
125.04278,38.9,37.6
125.05944,38.8,37.6
125.07611,38.9,37.6
125.09278,38.9,37.6
125.10944,38.9,37.6
125.12611,38.8,37.6
125.14278,38.8,37.650000000000006
125.15944,38.8,37.6
125.17611,38.8,37.6
125.19278,38.8,37.6
125.20944,38.8,37.6
125.22611,38.8,37.6
125.24278,38.8,37.6
125.25944,38.8,37.6
125.27611,38.8,37.650000000000006
125.29278,38.8,37.6
125.30944,38.8,37.6
125.32611,38.8,37.6
125.34278,38.8,37.6
125.35944,38.8,37.6
125.37611,38.8,37.63333333333333
125.39278,38.8,37.6
125.40944,38.9,37.6
125.42611,38.8,37.6
125.44278,38.9,37.65
125.45944,38.8,37.650000000000006
125.47611,38.9,37.65294117647059
125.49278,38.9,37.65
125.50944,38.9,37.64705882352941
125.52611,38.9,37.650000000000006
125.54278,38.9,37.650000000000006
125.55944,38.9,37.650000000000006
125.57611,38.9,37.63333333333333
125.59278,38.9,37.65384615384615
125.60944,38.9,37.63333333333333
125.62611,38.9,37.650000000000006
125.64278,38.9,37.6
125.65944,38.9,37.6
125.67611,38.8,37.6
125.69278,38.8,37.65
125.70944,38.9,37.65
125.72611,38.9,37.652
125.74278,38.9,37.650000000000006
125.75944,38.9,37.64782608695653
125.77611,38.9,37.65172413793104
125.79278,38.9,37.64782608695653
125.80944,38.9,37.650000000000006
125.82611,38.9,37.6
125.84278,38.9,37.625
125.85944,38.8,37.650000000000006
125.87611,38.8,37.6
125.89278,38.9,37.6
125.90944,38.9,37.6
125.92611,38.9,37.6
125.94278,38.9,37.65
125.95944,38.8,37.6
125.97611,38.8,37.6
125.99278,38.8,37.6
126.00944,38.8,37.6
126.02611,38.8,37.6
126.04278,38.8,37.6
126.05944,38.8,37.6
126.07611,38.8,37.6
126.09278,38.8,37.6
126.10944,38.8,37.6
126.12611,38.9,37.6
126.14278,38.8,37.6
126.15944,38.8,37.6
126.17611,38.9,37.6
126.19278,38.9,37.6
126.20944,38.9,37.650000000000006
126.22611,38.9,37.650000000000006
126.24278,38.9,37.65384615384615
126.25944,38.9,37.64705882352941
126.27611,38.9,37.650000000000006
126.29278,38.9,37.6
126.30944,38.9,37.6
126.32611,38.9,37.6
126.34278,38.8,37.6
126.35944,38.8,37.6
126.37611,38.8,37.6
126.39278,38.8,37.6
126.40944,38.9,37.6
126.42611,38.8,37.6
126.44278,38.9,37.625
126.45944,38.9,37.65
126.47611,38.9,37.650000000000006
126.49278,38.9,37.6
126.50944,38.9,37.620000000000005
126.52611,38.9,37.6
126.54278,38.9,37.6
126.55944,38.9,37.6
126.57611,38.9,37.6
126.59278,38.9,37.6
126.60944,38.9,37.6
126.62611,38.9,37.6
126.64278,38.9,37.6
126.65944,38.9,37.6
126.67611,38.9,37.6
126.69278,38.9,37.6
126.70944,38.9,37.6
126.72611,38.9,
126.74278,38.9,37.644444444444446
126.75944,38.9,37.650000000000006
126.77611,38.8,37.6
126.79278,38.8,37.6
126.80944,38.9,37.6
126.82611,38.9,37.6
126.84278,38.9,37.6
126.85944,38.9,37.6
126.87611,38.9,37.6
126.89278,38.9,37.63333333333333
126.90944,38.9,37.642857142857146
126.92611,38.9,37.6
126.94278,38.9,37.6
126.95944,38.9,37.6
126.97611,38.9,37.6
126.99278,38.9,37.6
127.00944,38.9,37.625
127.02611,38.9,37.650000000000006
127.04278,38.9,37.650000000000006
127.05944,38.9,37.6
127.07611,38.9,37.6
127.09278,38.9,37.6
127.10944,38.9,37.6
127.12611,38.9,37.6
127.14278,38.9,37.6
127.15944,38.9,37.6
127.17611,38.9,37.6
127.19278,38.9,37.6
127.20944,38.9,37.6
127.22611,38.9,37.63333333333333
127.24278,38.9,37.650000000000006
127.25944,38.9,37.6
127.27611,38.9,37.6
127.29278,38.8,37.6
127.30944,38.9,37.6
127.32611,38.9,37.6
127.34278,38.9,37.6
127.35944,38.9,37.6
127.37611,38.9,37.6
127.39278,38.9,37.6
127.40944,38.9,37.6
127.42611,38.9,37.6
127.44278,38.8,37.6
127.45944,38.9,37.6
127.47611,38.9,37.6
127.49278,38.8,37.6
127.50944,38.8,37.6
127.52611,38.8,37.6
127.54278,38.8,37.6
127.55944,38.8,37.6
127.57611,38.8,37.6
127.59278,38.8,37.6
127.60944,38.8,37.6
127.62611,38.8,37.6
127.64278,38.8,37.6
127.65944,38.8,37.6
127.67611,38.8,37.6
127.69278,38.8,37.6
127.70944,38.8,37.6
127.72611,38.8,37.6
127.74278,38.8,37.6
127.75944,38.8,37.6
127.77611,38.8,37.6
127.79278,38.8,37.6
127.80944,38.8,37.6
127.82611,38.8,37.6
127.84278,38.8,37.6
127.85944,38.8,37.6
127.87611,38.8,37.6
127.89278,38.8,37.6
127.90944,38.8,37.6
127.92611,38.9,37.650000000000006
127.94278,38.9,37.6
127.95944,38.9,37.6
127.97611,38.9,37.65714285714286
127.99278,38.9,37.64666666666667
128.00944,38.9,37.650000000000006
128.02611,38.9,37.6
128.04278,38.8,37.6
128.05944,38.8,37.6
128.07611,38.8,37.6
128.09278,38.8,37.6
128.10944,38.8,37.6
128.12611,38.8,37.6
128.14278,38.8,37.6
128.15944,38.8,37.6
128.17611,38.8,37.6
128.19278,38.8,37.6
128.20944,38.8,37.6
128.22611,38.8,37.6
128.24278,38.8,37.6
128.25944,38.8,37.6
128.27611,38.8,37.6
128.29278,38.8,37.6
128.30944,38.8,37.6
128.32611,38.9,37.6
128.34278,38.9,37.6
128.35944,38.9,37.6
128.37611,38.9,37.6
128.39278,38.8,37.6
128.40944,38.8,37.6
128.42611,38.8,37.6
128.44278,38.8,37.6
128.45944,38.8,37.6
128.47611,38.8,37.6
128.49278,38.8,37.6
128.50944,38.8,37.6
128.52611,38.8,37.6
128.54278,38.8,37.6
128.55944,38.8,37.6
128.57611,38.8,37.6
128.59278,38.8,37.6
128.60944,38.8,37.6
128.62611,38.8,37.6
128.64278,38.8,37.6
128.65944,38.8,37.6
128.67611,38.9,37.6
128.69278,38.9,37.63333333333333
128.70944,38.9,37.6
128.72611,38.9,37.6
128.74278,38.8,37.6
128.75944,38.8,37.6
128.77611,38.8,37.6
128.79278,38.9,37.6
128.80944,38.9,37.6
128.82611,38.9,37.6
128.84278,38.9,37.6
128.85944,38.9,37.6
128.87611,38.8,37.6
128.89278,38.8,37.6
128.90944,38.8,37.6
128.92611,38.8,37.6
128.94278,38.8,37.6
128.95944,38.8,37.6
128.97611,38.8,37.6
128.99278,38.8,37.6
129.00944,38.8,37.6
129.02611,38.8,37.6
129.04278,38.8,37.6
129.05944,38.8,37.6
129.07611,38.8,37.6
129.09278,38.8,37.6
129.10944,38.8,37.6
129.12611,38.8,37.6
129.14278,38.8,37.6
129.15944,38.8,37.6
129.17611,38.8,37.6
129.19278,38.8,37.6
129.20944,38.8,37.6
129.22611,38.8,37.6
129.24278,38.8,37.6
129.25944,38.8,37.63333333333333
129.27611,38.8,37.6
129.29278,38.8,37.6
129.30944,38.8,37.6
129.32611,38.8,37.6
129.34278,38.8,37.6
129.35944,38.8,37.6
129.37611,38.8,37.6
129.39278,38.8,37.6
129.40944,38.8,37.6
129.42611,38.8,37.6
129.44278,38.8,37.6
129.45944,38.8,37.6
129.47611,38.8,37.6
129.49278,38.8,37.6
129.50944,38.9,37.6
129.52611,38.9,37.6
129.54278,38.8,37.6
129.55944,38.8,37.6
129.57611,38.8,37.6
129.59278,38.8,37.6
129.60944,38.8,37.6
129.62611,38.9,37.6
129.64278,38.9,37.6
129.65944,38.9,37.6
129.67611,38.9,37.6
129.69278,38.9,37.6
129.70944,38.9,37.6
129.72611,38.9,37.6
129.74278,38.9,37.63333333333333
129.75944,38.9,37.650000000000006
129.77611,38.9,37.6
129.79278,38.9,37.6
129.80944,38.9,37.6
129.82611,38.9,37.6
129.84278,38.9,37.6
129.85944,38.9,37.6
129.87611,38.9,37.6
129.89278,38.9,37.6
129.90944,38.9,37.6
129.92611,38.9,37.6
129.94278,38.9,37.6
129.95944,38.9,37.6
129.97611,38.9,37.6
129.99278,38.9,37.6
130.00944,38.9,37.6
130.02611,38.9,37.63333333333333
130.04278,38.9,37.650000000000006
130.05944,38.9,37.6
130.07611,38.8,37.6
130.09278,38.9,37.6
130.10944,38.9,37.6
130.12611,38.9,37.6
130.14278,38.9,37.6
130.15944,38.9,37.6
130.17611,38.9,37.6
130.19278,38.9,37.6
130.20944,38.8,37.6
130.22611,38.9,37.650000000000006
130.24278,38.9,37.65238095238095
130.25944,38.9,37.64736842105263
130.27611,38.9,37.650000000000006
130.29278,38.9,37.6
130.30944,38.9,37.6
130.32611,38.9,37.6
130.34278,38.9,37.6
130.35944,38.9,37.6
130.37611,38.9,37.6
130.39278,38.9,37.6
130.40944,38.9,37.6
130.42611,38.9,37.6
130.44278,38.9,37.6
130.45944,38.9,37.6
130.47611,38.9,37.6
130.49278,38.9,37.6
130.50944,38.9,37.64615384615385
130.52611,38.9,37.6
130.54278,38.9,37.6
130.55944,38.9,37.6
130.57611,38.9,37.6
130.59278,38.9,37.6
130.60944,38.9,37.6
130.62611,38.9,37.6
130.64278,38.9,37.6
130.65944,38.9,37.6
130.67611,38.9,37.6
130.69278,38.9,37.6
130.70944,38.9,37.6
130.72611,38.9,37.6
130.74278,38.9,37.6
130.75944,38.8,37.6
130.77611,38.8,37.6
130.79278,38.9,37.6
130.80944,38.9,37.6
130.82611,38.9,37.6
130.84278,38.9,37.6
130.85944,38.9,37.6
130.87611,38.9,37.6
130.89278,38.9,37.6
130.90944,38.9,37.6
130.92611,38.9,37.6
130.94278,38.9,37.6
130.95944,38.9,37.6
130.97611,38.9,37.6
130.99278,38.9,37.6
131.00944,38.8,37.6
131.02611,38.8,37.6
131.04278,38.8,37.6
131.05944,38.8,37.6
131.07611,38.8,37.6
131.09278,38.8,37.6
131.10944,38.8,37.6
131.12611,38.9,37.6
131.14278,38.9,37.6
131.15944,38.9,37.6
131.17611,38.9,37.6
131.19278,38.9,37.6
131.20944,38.9,37.6
131.22611,38.9,37.6
131.24278,38.9,37.6
131.25944,38.9,37.6
131.27611,38.9,37.6
131.29278,38.9,37.6
131.30944,38.9,37.6
131.32611,38.9,37.6
131.34278,38.9,37.6
131.35944,38.9,37.6
131.37611,38.9,37.6
131.39278,38.9,37.6
131.40944,38.9,37.6
131.42611,38.9,37.6
131.44278,38.8,37.650000000000006
131.45944,38.9,37.625
131.47611,38.8,37.6
131.49278,38.8,37.6
131.50944,38.9,37.6
131.52611,38.9,37.65
131.54278,38.9,37.63333333333333
131.55944,38.9,37.6
131.57611,38.9,37.6
131.59278,38.9,37.6
131.60944,38.9,37.6
131.62611,38.9,37.6
131.64278,38.9,37.6
131.65944,38.9,37.6
131.67611,38.9,37.6
131.69278,38.9,37.6
131.70944,38.9,37.6
131.72611,38.9,37.6
131.74278,38.9,37.6
131.75944,38.9,37.6
131.77611,38.9,37.6
131.79278,38.9,37.6
131.80944,38.9,37.6
131.82611,38.9,37.6
131.84278,38.9,37.6
131.85944,38.9,37.6
131.87611,38.9,37.6
131.89278,38.9,37.6
131.90944,38.9,37.6
131.92611,38.9,37.6
131.94278,38.9,37.6
131.95944,38.9,37.6
131.97611,38.9,37.6
131.99278,38.9,37.6
132.00944,38.9,37.6
132.02611,38.9,37.6
132.04278,38.9,37.6
132.05944,38.9,37.6
132.07611,38.8,37.6
132.09278,38.8,37.6
132.10944,38.8,37.6
132.12611,38.8,37.6
132.14278,38.8,37.6
132.15944,38.8,37.6
132.17611,38.8,37.6
132.19278,38.8,37.6
132.20944,38.8,37.6
132.22611,38.8,37.6
132.24278,38.8,37.6
132.25944,38.8,37.6
132.27611,38.8,37.6
132.29278,38.8,37.6
132.30944,38.8,37.6
132.32611,38.8,37.6
132.34278,38.8,37.6
132.35944,38.8,37.6
132.37611,38.9,37.6
132.39278,38.8,37.6
132.40944,38.8,37.6
132.42611,38.8,37.6
132.44278,38.8,37.6
132.45944,38.8,37.6
132.47611,38.9,37.6
132.49278,38.9,37.6
132.50944,38.9,37.6
132.52611,38.9,37.6
132.54278,38.9,37.6
132.55944,38.9,37.6
132.57611,38.8,37.6
132.59278,38.9,37.6
132.60944,38.9,37.6
132.62611,38.9,37.6
132.64278,38.9,37.6
132.65944,38.8,37.6
132.67611,38.9,37.6
132.69278,38.9,37.6
132.70944,38.9,37.6
132.72611,38.9,37.6
132.74278,38.9,37.6
132.75944,38.9,37.6
132.77611,38.9,37.6
132.79278,38.9,37.6
132.80944,38.9,37.6
132.82611,38.9,37.6
132.84278,38.9,37.6
132.85944,38.8,37.6
132.87611,38.9,37.6
132.89278,38.8,37.6
132.90944,38.8,37.6
132.92611,38.8,37.6
132.94278,38.8,37.6
132.95944,38.8,37.6
132.97611,38.8,37.6
132.99278,38.8,37.6
133.00944,38.8,37.6
133.02611,38.8,37.6
133.04278,38.8,37.6
133.05944,38.8,37.6
133.07611,38.8,37.6
133.09278,38.8,37.6
133.10944,38.8,37.6
133.12611,38.8,37.6
133.14278,38.8,37.6
133.15944,38.8,37.6
133.17611,38.8,37.6
133.19278,38.8,37.6
133.20944,38.8,37.6
133.22611,38.8,37.6
133.24278,38.8,37.6
133.25944,38.8,37.6
133.27611,38.8,37.6
133.29278,38.8,37.6
133.30944,38.8,37.6
133.32611,38.8,37.6
133.34278,38.8,37.6
133.35944,38.9,37.6
133.37611,38.9,37.6
133.39278,38.8,37.6
133.40944,38.8,37.6
133.42611,38.8,37.6
133.44278,38.8,37.6
133.45944,38.8,37.6
133.47611,38.8,37.6
133.49278,38.8,37.6
133.50944,38.8,37.6
133.52611,38.8,37.6
133.54278,38.8,37.6
133.55944,38.8,37.6
133.57611,38.8,37.6
133.59278,38.9,37.6
133.60944,38.8,37.6
133.62611,38.9,37.6
133.64278,38.9,37.6
133.65944,38.9,37.6
133.67611,38.8,37.6
133.69278,38.8,37.6
133.70944,38.8,37.6
133.72611,38.8,37.6
133.74278,38.8,37.6
133.75944,38.8,37.6
133.77611,38.8,37.6
133.79278,38.8,37.6
133.80944,38.8,37.6
133.82611,38.8,37.6
133.84278,38.8,37.6
133.85944,38.8,37.6
133.87611,38.8,37.6
133.89278,38.8,37.6
133.90944,38.8,37.6
133.92611,38.8,37.6
133.94278,38.8,37.6
133.95944,38.8,37.6
133.97611,38.8,37.6
133.99278,38.8,37.6
134.00944,38.8,37.6
134.02611,38.8,37.6
134.04278,38.8,37.6
134.05944,38.9,37.6
134.07611,38.8,37.6
134.09278,38.8,37.6
134.10944,38.8,37.6
134.12611,38.8,37.6
134.14278,38.8,37.6
134.15944,38.8,37.6
134.17611,38.8,37.6
134.19278,38.8,37.6
134.20944,38.8,37.6
134.22611,38.8,37.6
134.24278,38.8,37.6
134.25944,38.8,37.6
134.27611,38.9,37.6
134.29278,38.9,37.6
134.30944,38.8,37.6
134.32611,38.8,37.6
134.34278,38.8,37.6
134.35944,38.9,37.6
134.37611,38.8,37.6
134.39278,38.8,37.6
134.40944,38.8,37.6
134.42611,38.8,37.6
134.44278,38.8,37.6
134.45944,38.9,37.6
134.47611,38.9,37.6
134.49278,38.8,37.6
134.50944,38.9,37.6
134.52611,38.9,37.6
134.54278,38.9,37.6
134.55944,38.9,37.6
134.57611,38.9,37.6
134.59278,38.9,37.6
134.60944,38.9,37.6
134.62611,38.9,37.6
134.64278,38.9,37.6
134.65944,38.9,37.6
134.67611,38.9,37.6
134.69278,38.8,37.6
134.70944,38.8,37.6
134.72611,38.8,37.6
134.74278,38.8,37.6
134.75944,38.8,37.6
134.77611,38.8,37.6
134.79278,38.8,37.6
134.80944,38.8,37.6
134.82611,38.8,37.6
134.84278,38.8,37.6
134.85944,38.8,37.6
134.87611,38.8,37.6
134.89278,38.8,37.6
134.90944,38.8,37.6
134.92611,38.8,37.6
134.94278,38.8,37.6
134.95944,38.8,37.6
134.97611,38.8,37.6
134.99278,38.8,37.6
135.00944,38.8,37.6
135.02611,38.8,37.6
135.04278,38.8,37.6
135.05944,38.8,37.6
135.07611,38.8,37.6
135.09278,38.8,37.6
135.10944,38.8,37.6
135.12611,38.8,37.6
135.14278,38.8,37.6
135.15944,38.8,37.6
135.17611,38.8,37.6
135.19278,38.8,37.6
135.20944,38.8,37.6
135.22611,38.8,37.6
135.24278,38.8,37.6
135.25944,38.8,37.6
135.27611,38.8,37.6
135.29278,38.8,37.6
135.30944,38.8,37.6
135.32611,38.8,37.6
135.34278,38.8,37.6
135.35944,38.8,37.6
135.37611,38.8,37.6
135.39278,38.8,37.6
135.40944,38.8,37.6
135.42611,38.8,37.6
135.44278,38.8,37.6
135.45944,38.8,37.6
135.47611,38.8,37.6
135.49278,38.8,37.6
135.50944,38.8,37.6
135.52611,38.8,37.6
135.54278,38.8,37.6
135.55944,38.8,37.6
135.57611,38.8,37.6
135.59278,38.8,37.6
135.60944,38.8,37.6
135.62611,38.8,37.6
135.64278,38.8,37.6
135.65944,38.8,37.6
135.67611,38.8,37.6
135.69278,38.8,37.6
135.70944,38.8,37.6
135.72611,38.8,37.6
135.74278,38.8,37.6
135.75944,38.9,37.6
135.77611,38.9,37.6
135.79278,38.9,37.6
135.80944,38.8,37.6
135.82611,38.8,37.6
135.84278,38.8,37.6
135.85944,38.9,37.6
135.87611,38.9,37.6
135.89278,38.8,37.6
135.90944,38.8,37.6
135.92611,38.9,37.6
135.94278,38.9,37.6
135.95944,38.9,37.6
135.97611,38.9,37.6
135.99278,38.9,37.6
136.00944,38.9,37.6
136.02611,38.9,37.6
136.04278,38.9,37.6
136.05944,38.9,37.6
136.07611,38.9,37.6
136.09278,38.9,37.6
136.10944,38.9,37.6
136.12611,38.9,37.6
136.14278,38.9,37.6
136.15944,38.9,37.6
136.17611,38.9,37.6
136.19278,38.9,37.6
136.20944,38.9,37.6
136.22611,38.9,37.6
136.24278,38.9,37.6
136.25944,38.9,37.6
136.27611,38.9,37.6
136.29278,38.9,37.6
136.30944,38.9,37.6
136.32611,38.9,37.6
136.34278,38.9,37.6
136.35944,38.9,37.6
136.37611,38.9,37.6
136.39278,38.9,37.6
136.40944,38.9,37.6
136.42611,38.9,37.6
136.44278,38.9,37.6
136.45944,38.9,37.6
136.47611,38.9,37.6
136.49278,38.9,37.6
136.50944,38.9,37.6
136.52611,38.9,37.6
136.54278,38.9,37.6
136.55944,38.9,37.6
136.57611,38.9,37.6
136.59278,38.9,37.6
136.60944,38.9,37.67
136.62611,38.9,37.7
136.64278,38.9,37.7
136.65944,38.9,37.7
136.67611,38.9,37.7
136.69278,38.9,37.7
136.70944,38.9,37.7
136.72611,38.9,37.64545454545455
136.74278,38.9,37.6
136.75944,38.9,37.6
136.77611,38.9,37.6
136.79278,38.9,37.6
136.80944,38.9,37.6
136.82611,38.9,37.6
136.84278,38.9,37.6
136.85944,38.9,37.6
136.87611,38.9,37.6
136.89278,38.9,37.6
136.90944,38.9,37.6
136.92611,38.9,37.6
136.94278,38.9,37.6
136.95944,38.9,37.6
136.97611,38.9,37.6
136.99278,38.9,37.6
137.00944,38.9,37.6
137.02611,38.9,37.6
137.04278,38.9,37.6
137.05944,38.9,37.6
137.07611,38.8,37.6
137.09278,38.8,37.6
137.10944,38.9,37.6
137.12611,38.9,37.6
137.14278,38.9,37.6
137.15944,38.9,37.6
137.17611,38.9,37.6
137.19278,38.9,37.6
137.20944,38.9,37.6
137.22611,38.9,37.6
137.24278,38.9,37.6
137.25944,38.9,37.6
137.27611,38.9,37.6
137.29278,38.9,37.6
137.30944,38.9,37.6
137.32611,38.9,37.6
137.34278,38.9,37.6
137.35944,38.9,37.6
137.37611,38.9,37.6
137.39278,38.9,37.6
137.40944,38.8,37.6
137.42611,38.849999999999994,37.6
137.44278,38.9,37.6
137.45944,38.9,37.6
137.47611,38.9,37.6
137.49278,38.9,37.6
137.50944,38.9,37.6
137.52611,38.9,37.6
137.54278,38.9,37.6
137.55944,38.9,37.6
137.57611,38.9,37.6
137.59278,38.9,37.6
137.60944,38.9,37.6
137.62611,38.9,37.6
137.64278,38.9,37.6
137.65944,38.9,37.6
137.67611,38.9,37.6
137.69278,38.9,37.6
137.70944,38.9,37.6
137.72611,38.9,37.6
137.74278,38.9,37.6
137.75944,38.9,37.6
137.77611,38.9,37.6
137.79278,38.9,37.6
137.80944,38.9,37.6
137.82611,38.9,37.6
137.84278,38.9,37.6
137.85944,38.9,37.6
137.87611,38.9,37.6
137.89278,38.9,37.6
137.90944,38.9,37.6
137.92611,38.9,37.6
137.94278,38.9,37.6
137.95944,38.9,37.6
137.97611,38.9,37.6
137.99278,38.9,37.6
138.00944,38.9,37.6
138.02611,38.9,37.6
138.04278,38.9,37.6
138.05944,38.9,37.6
138.07611,38.9,37.6
138.09278,38.9,37.6
138.10944,38.9,37.6
138.12611,38.9,37.6
138.14278,38.9,37.6
138.15944,38.9,37.6
138.17611,38.9,37.6
138.19278,38.9,37.6
138.20944,38.9,37.6
138.22611,38.9,37.6
138.24278,38.9,37.6
138.25944,38.9,37.6
138.27611,38.9,37.6
138.29278,38.9,37.6
138.30944,38.9,37.6
138.32611,38.9,37.6
138.34278,38.9,37.6
138.35944,38.9,37.6
138.37611,38.9,37.6
138.39278,38.9,37.6
138.40944,38.9,37.6
138.42611,38.9,37.6
138.44278,38.9,37.6
138.45944,38.9,37.6
138.47611,38.9,37.6
138.49278,38.9,37.6
138.50944,38.9,37.6
138.52611,38.9,37.6
138.54278,38.9,37.6
138.55944,38.9,37.6
138.57611,38.9,37.6
138.59278,38.9,37.6
138.60944,38.9,37.6
138.62611,38.9,37.6
138.64278,38.9,37.6
138.65944,38.9,37.6
138.67611,38.9,37.6
138.69278,38.9,37.6
138.70944,38.9,37.6
138.72611,38.9,37.6
138.74278,38.9,37.6
138.75944,38.8,37.6
138.77611,38.8,37.6
138.79278,38.8,37.6
138.80944,38.8,37.6
138.82611,38.8,37.6
138.84278,38.8,37.6
138.85944,38.8,37.6
138.87611,38.8,37.6
138.89278,38.8,37.6
138.90944,38.8,37.6
138.92611,38.8,37.6
138.94278,38.8,37.6
138.95944,38.8,37.6
138.97611,38.8,37.6
138.99278,38.8,37.6
139.00944,38.8,37.6
139.02611,38.8,37.6
139.04278,38.8,37.6
139.05944,38.8,37.6
139.07611,38.8,37.6
139.09278,38.8,37.6
139.10944,38.8,37.6
139.12611,38.8,37.6
139.14278,38.8,37.6
139.15944,38.8,37.6
139.17611,38.8,37.6
139.19278,38.8,37.6
139.20944,38.8,37.6
139.22611,38.9,37.6
139.24278,38.9,37.6
139.25944,38.9,37.6
139.27611,38.9,37.6
139.29278,38.9,37.6
139.30944,38.9,37.6
139.32611,38.9,37.6
139.34278,38.9,37.6
139.35944,38.9,37.6
139.37611,38.9,37.6
139.39278,38.9,37.6
139.40944,38.9,37.6
139.42611,38.9,37.6
139.44278,38.9,37.6
139.45944,38.9,37.6
139.47611,38.9,37.6
139.49278,38.9,37.6
139.50944,38.9,37.6
139.52611,38.9,37.6
139.54278,38.9,37.6
139.55944,38.9,37.6
139.57611,38.9,37.6
139.59278,38.9,37.6
139.60944,38.9,37.6
139.62611,38.9,37.6
139.64278,38.9,37.6
139.65944,38.9,37.6
139.67611,38.9,37.6
139.69278,38.9,37.6
139.70944,38.9,37.6
139.72611,38.9,37.6
139.74278,38.9,37.6
139.75944,38.9,37.6
139.77611,38.9,37.6
139.79278,38.9,37.6
139.80944,38.9,37.6
139.82611,38.9,37.6
139.84278,38.9,37.6
139.85944,38.9,37.6
139.87611,38.9,37.6
139.89278,38.9,37.6
139.90944,38.9,37.6
139.92611,38.9,37.6
139.94278,38.9,37.6
139.95944,38.9,37.6
139.97611,38.9,37.6
139.99278,38.9,37.6
140.00944,38.9,37.6
140.02611,38.9,37.6
140.04278,38.9,37.6
140.05944,38.9,37.6
140.07611,38.9,37.6
140.09278,38.9,37.6
140.10944,38.9,37.6
140.12611,38.9,37.6
140.14278,38.9,37.6
140.15944,38.9,37.6
140.17611,38.9,37.6
140.19278,38.9,37.6
140.20944,38.9,37.6
140.22611,38.9,37.6
140.24278,38.9,37.6
140.25944,38.9,37.6
140.27611,38.9,37.6
140.29278,38.9,37.6
140.30944,38.9,37.6
140.32611,38.9,37.6
140.34278,38.9,37.6
140.35944,38.9,37.6
140.37611,38.9,37.6
140.39278,38.9,37.6
140.40944,38.9,37.6
140.42611,38.9,37.6
140.44278,38.9,37.6
140.45944,38.9,37.6
140.47611,38.9,37.6
140.49278,38.9,37.6
140.50944,38.9,37.6
140.52611,38.9,37.6
140.54278,38.9,37.6
140.55944,38.9,37.6
140.57611,38.9,37.6
140.59278,38.9,37.6
140.60944,38.9,37.6
140.62611,38.9,37.6
140.64278,38.9,37.6
140.65944,38.8,37.6
140.67611,38.9,37.6
140.69278,38.9,37.6
140.70944,38.9,37.6
140.72611,38.9,37.6
140.74278,38.9,37.6
140.75944,38.9,37.6
140.77611,38.9,37.6
140.79278,38.9,37.6
140.80944,38.9,37.6
140.82611,38.9,37.6
140.84278,38.9,37.6
140.85944,38.9,37.6
140.87611,38.9,37.6
140.89278,38.8,37.6
140.90944,38.8,37.6
140.92611,38.9,37.6
140.94278,38.9,37.6
140.95944,38.9,37.6
140.97611,38.9,37.6
140.99278,38.9,37.6
141.00944,38.9,37.6
141.02611,38.9,37.6
141.04278,38.9,37.6
141.05944,38.9,37.6
141.07611,38.9,37.6
141.09278,38.9,37.6
141.10944,38.9,37.6
141.12611,38.9,37.6
141.14278,38.9,37.6
141.15944,38.9,37.6
141.17611,38.9,37.6
141.19278,38.9,37.6
141.20944,38.9,37.6
141.22611,38.9,37.6
141.24278,38.9,37.6
141.25944,38.9,37.6
141.27611,38.9,37.6
141.29278,38.9,37.6
141.30944,38.9,37.6
141.32611,38.9,37.6
141.34278,38.9,37.6
141.35944,38.9,37.6
141.37611,38.9,37.6
141.39278,38.9,37.6
141.40944,38.9,37.6
141.42611,38.9,37.6
141.44278,38.9,37.6
141.45944,38.9,37.6
141.47611,38.9,37.6
141.49278,38.9,37.6
141.50944,38.9,37.6
141.52611,38.9,37.6
141.54278,38.9,37.6
141.55944,38.9,37.6
141.57611,38.9,37.6
