device,2102-NS32-0704-AA5O,2102-NS32-0704-AA5O
plate,,
wellmapId,1001,1002
sennum,1001,1002
measurement,Temperature,Temperature
82.81778,38.8,37.6
82.83444,38.8,37.6
82.85111,38.8,37.6
82.86778,38.8,37.6
82.88444,38.8,37.6
82.90111,38.8,37.6
82.91778,38.8,37.6
82.93444,38.8,37.6
82.95111,38.8,37.6
82.96778,38.8,37.6
82.98444,38.8,37.6
83.00111,38.8,37.6
83.01778,38.8,37.6
83.03444,38.8,37.6
83.05111,38.8,37.6
83.06778,38.8,37.6
83.08444,38.8,37.6
83.10111,38.8,37.6
83.11778,38.8,37.6
83.13444,38.8,37.6
83.15111,38.8,37.6
83.16778,38.8,37.6
83.18444,38.8,37.6
83.20111,38.8,37.6
83.21778,38.8,37.6
83.23444,38.8,37.6
83.25111,38.8,37.6
83.26778,38.8,37.6
83.28444,38.8,37.6
83.30111,38.8,37.6
83.31778,38.8,37.6
83.33444,38.8,37.6
83.35111,38.8,37.6
83.36778,38.8,37.6
83.38444,38.8,37.6
83.40111,38.8,37.6
83.41778,38.8,37.6
83.43444,38.8,37.6
83.45111,38.8,37.6
83.46778,38.8,37.6
83.48444,38.8,37.6
83.50111,38.8,37.6
83.51778,38.8,37.6
83.53444,38.8,37.6
83.55111,38.8,37.6
83.56778,38.8,37.6
83.58444,38.8,37.6
83.60111,38.8,37.6
83.61778,38.8,37.6
83.63444,38.8,37.6
83.65111,38.8,37.6
83.66778,38.8,37.6
83.68444,38.8,37.6
83.70111,38.8,37.6
83.71778,38.8,37.6
83.73444,38.8,37.6
83.75111,38.8,37.6
83.76778,38.8,37.6
83.78444,38.8,37.6
83.80111,38.8,37.6
83.81778,38.8,37.6
83.83444,38.8,37.6
83.85111,38.8,37.6
83.86778,38.8,37.6
83.88444,38.8,37.6
83.90111,38.8,37.6
83.91778,38.8,37.6
83.93444,38.8,37.6
83.95111,38.8,37.6
83.96778,38.8,37.6
83.98444,38.8,37.6
84.00111,38.8,37.6
84.01778,38.8,37.6
84.03444,38.8,37.6
84.05111,38.8,37.6
84.06778,38.8,37.6
84.08444,38.8,37.6
84.10111,38.8,37.6
84.11778,38.8,37.6
84.13444,38.8,37.6
84.15111,38.8,37.6
84.16778,38.8,37.6
84.18444,38.8,37.6
84.20111,38.8,37.6
84.21778,38.8,37.6
84.23444,38.8,37.6
84.25111,38.8,37.6
84.26778,38.8,37.6
84.28444,38.8,37.6
84.30111,38.8,37.6
84.31778,38.8,37.6
84.33444,38.8,37.6
84.35111,38.8,37.6
84.36778,38.8,37.6
84.38444,38.8,37.6
84.40111,38.8,37.6
84.41778,38.8,37.6
84.43444,38.8,37.6
84.45111,38.8,37.6
84.46778,38.8,37.6
84.48444,38.9,37.6
84.50111,38.9,37.6
84.51778,38.9,37.6
84.53444,38.9,37.6
84.55111,38.9,37.6
84.56778,38.9,37.6
84.58444,38.9,37.6
84.60111,38.9,37.6
84.61778,38.9,37.6
84.63444,38.9,37.6
84.65111,38.9,37.6
84.66778,38.8,37.6
84.68444,38.8,37.6
84.70111,38.8,37.6
84.71778,38.9,37.6
84.73444,38.9,37.6
84.75111,38.9,37.6
84.76778,38.9,37.6
84.78444,38.9,37.6
84.80111,38.8,37.6
84.81778,38.8,37.6
84.83444,38.8,37.6
84.85111,38.8,37.6
84.86778,38.8,37.6
84.88444,38.8,37.6
84.90111,38.8,37.6
84.91778,38.8,37.6
84.93444,38.8,37.6
84.95111,38.8,37.6
84.96778,38.8,37.6
84.98444,38.8,37.6
85.00111,38.8,37.6
85.01778,38.8,37.6
85.03444,38.8,37.6
85.05111,38.8,37.6
85.06778,38.8,37.6
85.08444,38.8,37.6
85.10111,38.8,37.6
85.11778,38.8,37.6
85.13444,38.8,37.6
85.15111,38.8,37.6
85.16778,38.8,37.6
85.18444,38.8,37.6
85.20111,38.8,37.6
85.21778,38.8,37.6
85.23444,38.8,37.6
85.25111,38.8,37.6
85.26778,38.8,37.6
85.28444,38.8,37.6
85.30111,38.8,37.6
85.31778,38.8,37.6
85.33444,38.8,37.6
85.35111,38.8,37.6
85.36778,38.8,37.6
85.38444,38.8,37.6
85.40111,38.8,37.6
85.41778,38.8,37.6
85.43444,38.8,37.6
85.45111,38.8,37.6
85.46778,38.8,37.6
85.48444,38.8,37.6
85.50111,38.8,37.6
85.51778,38.8,37.6
85.53444,38.8,37.6
85.55111,38.8,37.6
85.56778,38.8,37.6
85.58444,38.8,37.6
85.60111,38.8,37.6
85.61778,38.8,37.6
85.63444,38.8,37.6
85.65111,38.8,37.6
85.66778,38.8,37.6
85.68444,38.8,37.6
85.70111,38.8,37.6
85.71778,38.8,37.6
85.73444,38.8,37.6
85.75111,38.8,37.6
85.76778,38.8,37.6
85.78444,38.8,37.6
85.80111,38.8,37.6
85.81778,38.8,37.6
85.83444,38.8,37.6
85.85111,38.8,37.6
85.86778,38.8,37.6
85.88444,38.8,37.6
85.90111,38.8,37.6
85.91778,38.8,37.6
85.93444,38.8,37.6
85.95111,38.8,37.6
85.96778,38.8,37.6
85.98444,38.8,37.6
86.00111,38.8,37.6
86.01778,38.8,37.64
86.03444,38.8,37.64
86.05111,38.9,37.650000000000006
86.06778,38.9,37.625
86.08444,38.9,37.6
86.10111,38.8,37.6
86.11778,38.8,37.6
86.13444,38.8,37.6
86.15111,38.9,37.6
86.16778,38.8,37.6
86.18444,38.9,37.6
86.20111,38.9,37.61764705882353
86.21778,38.9,37.63333333333333
86.23444,38.9,37.64166666666667
86.25111,38.9,37.652
86.26778,38.9,37.650000000000006
86.28444,38.9,37.64736842105263
86.30111,38.8,37.6
86.31778,38.9,37.6
86.33444,38.8,37.650000000000006
86.35111,38.9,37.650000000000006
86.36778,38.8,37.6
86.38444,38.8,37.6
86.40111,38.9,37.6
86.41778,38.9,37.63333333333333
86.43444,38.9,37.6
86.45111,38.8,37.608333333333334
86.46778,38.9,37.65
86.48444,38.9,37.650000000000006
86.50111,38.9,37.65
86.51778,38.9,37.63076923076923
86.53444,38.9,37.64137931034483
86.55111,38.9,37.648275862068964
86.56778,38.9,37.615
86.58444,38.9,37.650000000000006
86.60111,38.9,37.6
86.61778,38.9,37.6
86.63444,38.9,37.625
86.65111,38.9,37.6
86.66778,38.9,37.644444444444446
86.68444,38.9,37.65
86.70111,38.9,37.65
86.71778,38.9,37.605555555555554
86.73444,38.9,37.64782608695653
86.75111,38.9,37.647619047619045
86.76778,38.9,37.65
86.78444,38.9,37.65263157894737
86.80111,38.9,37.6
86.81778,38.9,37.6
86.83444,38.9,37.6
86.85111,38.9,37.6
86.86778,38.9,37.6
86.88444,38.9,37.6
86.90111,38.9,37.6
86.91778,38.9,37.6
86.93444,38.9,37.6
86.95111,38.9,37.6
86.96778,38.9,37.604
86.98444,38.9,37.61739130434783
87.00111,38.9,37.626086956521746
87.01778,38.9,37.61818181818182
87.03444,38.9,37.65294117647059
87.05111,38.9,37.650000000000006
87.06778,38.9,37.64545454545455
87.08444,38.9,37.611111111111114
87.10111,38.9,37.650000000000006
87.11778,38.9,37.650000000000006
87.13444,38.9,37.6
87.15111,38.9,37.6
87.16778,38.9,37.6
87.18444,38.8,37.6
87.20111,38.8,37.63333333333334
87.21778,38.9,37.650000000000006
87.23444,38.9,37.63636363636363
87.25111,38.9,37.6
87.26778,38.9,37.650000000000006
87.28444,38.8,37.650000000000006
87.30111,38.8,37.6
87.31778,38.8,37.6
87.33444,38.8,37.6
87.35111,38.8,37.6
87.36778,38.8,37.6
87.38444,38.8,37.6
87.40111,38.8,37.6
87.41778,38.8,37.6
87.43444,38.8,37.63333333333333
87.45111,38.8,37.6
87.46778,38.9,37.65
87.48444,38.9,37.643750000000004
87.50111,38.9,37.63703703703704
87.51778,38.9,37.65
87.53444,38.9,37.654545454545456
87.55111,38.9,37.650000000000006
87.56778,38.9,37.64705882352941
87.58444,38.9,37.635294117647064
87.60111,38.9,37.63823529411765
87.61778,38.9,37.62857142857143
87.63444,38.9,37.64782608695653
87.65111,38.9,37.650000000000006
87.66778,38.9,37.64242424242424
87.68444,38.9,37.65
87.70111,38.9,37.682142857142864
87.71778,38.9,37.68571428571429
87.73444,38.9,37.7
87.75111,38.9,37.7
87.76778,38.9,37.65
87.78444,38.9,37.65263157894737
87.80111,38.9,37.648275862068964
87.81778,38.9,37.65
87.83444,38.9,37.65555555555556
87.85111,38.9,37.629411764705885
87.86778,38.9,37.63846153846154
87.88444,38.9,37.644444444444446
87.90111,38.9,37.63333333333333
87.91778,38.9,37.650000000000006
87.93444,38.9,37.650000000000006
87.95111,38.9,37.6
87.96778,38.9,37.64666666666667
87.98444,38.9,37.645833333333336
88.00111,38.9,37.64782608695653
88.01778,38.9,37.65217391304348
88.03444,38.9,37.650000000000006
88.05111,38.9,37.64736842105263
88.06778,38.9,37.65
88.08444,38.9,37.61538461538461
88.10111,38.9,37.635294117647064
88.11778,38.9,37.64782608695653
88.13444,38.9,37.650000000000006
88.15111,38.9,37.626086956521746
88.16778,38.9,37.6
88.18444,38.9,37.64
88.20111,38.9,37.650000000000006
88.21778,38.9,37.650000000000006
88.23444,38.9,37.6
88.25111,38.9,37.607142857142854
88.26778,38.9,37.61818181818182
88.28444,38.8,37.650000000000006
88.30111,38.9,37.650000000000006
88.31778,38.9,37.650000000000006
88.33444,38.8,37.6
88.35111,38.8,37.6
88.36778,38.9,37.6
88.38444,38.8,37.6
88.40111,38.8,37.6
88.41778,38.8,37.6
88.43444,38.8,37.6
88.45111,38.8,37.6
88.46778,38.9,37.6
88.48444,38.9,37.625
88.50111,38.9,37.65
88.51778,38.9,37.65
88.53444,38.9,37.65
88.55111,38.9,37.65
88.56778,38.9,37.65
88.58444,38.9,37.6
88.60111,38.9,37.6
88.61778,38.9,37.6
88.63444,38.9,37.6
88.65111,38.9,37.6
88.66778,38.9,37.6
88.68444,38.9,37.6
88.70111,38.9,37.6
88.71778,38.9,37.65
88.73444,38.9,37.65185185185185
88.75111,38.9,37.63333333333334
88.76778,38.9,37.614285714285714
88.78444,38.8,37.6
88.80111,38.8,37.6
88.81778,38.8,37.6
88.83444,38.8,37.6
88.85111,38.8,37.6
88.86778,38.8,37.6
88.88444,38.8,37.6
88.90111,38.8,37.6
88.91778,38.8,37.6
88.93444,38.8,37.6
88.95111,38.8,37.6
88.96778,38.8,37.6
88.98444,38.8,37.6
89.00111,38.8,37.6
89.01778,38.8,37.6
89.03444,38.8,37.6
89.05111,38.8,37.6
89.06778,38.8,37.6
89.08444,38.8,37.6
89.10111,38.8,37.6
89.11778,38.8,37.6
89.13444,38.8,37.6
89.15111,38.8,37.6
89.16778,38.8,37.6
89.18444,38.8,37.6
89.20111,38.8,37.6
89.21778,38.8,37.6
89.23444,38.8,37.6
89.25111,38.8,37.6
89.26778,38.8,37.6
89.28444,38.8,37.6
89.30111,38.8,37.6
89.31778,38.8,37.6
89.33444,38.8,37.6
89.35111,38.8,37.6
89.36778,38.8,37.6
89.38444,38.8,37.6
89.40111,38.8,37.6
89.41778,38.8,37.6
89.43444,38.8,37.6
89.45111,38.8,37.6
89.46778,38.8,37.6
89.48444,38.8,37.6
89.50111,38.8,37.6
89.51778,38.8,37.6
89.53444,38.8,37.6
89.55111,38.8,37.6
89.56778,38.8,37.6
89.58444,38.8,37.6
89.60111,38.8,37.6
89.61778,38.8,37.6
89.63444,38.8,37.6
89.65111,38.8,37.6
89.66778,38.8,37.6
89.68444,38.8,37.6
89.70111,38.8,37.6
89.71778,38.8,37.6
89.73444,38.8,37.6
89.75111,38.8,37.6
89.76778,38.8,37.6
89.78444,38.8,37.6
89.80111,38.8,37.6
89.81778,38.8,37.6
89.83444,38.8,37.6
89.85111,38.8,37.6
89.86778,38.8,37.6
89.88444,38.8,37.6
89.90111,38.8,37.6
89.91778,38.8,37.6
89.93444,38.8,37.6
89.95111,38.9,37.6
89.96778,38.9,37.6
89.98444,38.9,37.6
90.00111,38.9,37.63333333333333
90.01778,38.9,37.65
90.03444,38.9,37.65217391304348
90.05111,38.9,37.648148148148145
90.06778,38.9,37.650000000000006
90.08444,38.9,37.63333333333333
90.10111,38.9,37.625
90.11778,38.9,37.6
90.13444,38.9,37.6
90.15111,38.9,37.6
90.16778,38.9,37.6
90.18444,38.9,37.6
90.20111,38.9,37.6
90.21778,38.9,37.650000000000006
90.23444,38.9,37.65
90.25111,38.9,37.65
90.26778,38.9,37.620000000000005
90.28444,38.9,37.6
90.30111,38.9,37.625
90.31778,38.9,37.63333333333333
90.33444,38.9,37.6
90.35111,38.8,37.6
90.36778,38.8,37.6
90.38444,38.9,37.6
90.40111,38.8,37.6
90.41778,38.9,37.6
90.43444,38.9,37.6
90.45111,38.9,37.63333333333333
90.46778,38.8,37.6
90.48444,38.8,
90.50111,38.8,37.6
90.51778,38.8,37.6
90.53444,38.8,37.6
90.55111,38.9,37.6
90.56778,38.8,37.6
90.58444,38.8,37.6
90.60111,38.8,37.6
90.61778,38.8,37.6
90.63444,38.8,37.6
90.65111,38.8,37.6
90.66778,38.8,37.6
90.68444,38.8,37.6
90.70111,38.8,37.6
90.71778,38.8,37.6
90.73444,38.8,37.6
90.75111,38.8,37.6
90.76778,38.8,37.6
90.78444,38.8,37.6
90.80111,38.8,37.6
90.81778,38.8,37.6
90.83444,38.8,37.6
90.85111,38.9,37.6
90.86778,38.8,37.6
90.88444,38.8,37.6
90.90111,38.9,37.6
90.91778,38.9,37.6
90.93444,38.9,37.6
90.95111,38.9,37.6
90.96778,38.9,37.6
90.98444,38.9,37.6
91.00111,38.9,37.6
91.01778,38.9,37.6
91.03444,38.9,37.6
91.05111,38.9,37.6
91.06778,38.9,37.6
91.08444,38.9,37.6
91.10111,38.9,37.6
91.11778,38.8,37.6
91.13444,38.9,37.6
91.15111,38.9,37.6
91.16778,38.9,37.6
91.18444,38.9,37.6
91.20111,38.9,37.6
91.21778,38.9,37.6
91.23444,38.8,37.6
91.25111,38.8,37.6
91.26778,38.9,37.6
91.28444,38.9,37.6
91.30111,38.9,37.6
91.31778,38.8,37.6
91.33444,38.8,37.6
91.35111,38.8,37.6
91.36778,38.8,37.6
91.38444,38.8,37.6
91.40111,38.8,37.6
91.41778,38.8,37.6
91.43444,38.8,37.6
91.45111,38.8,37.6
91.46778,38.8,37.6
91.48444,38.8,37.6
91.50111,38.8,37.6
91.51778,38.8,37.6
91.53444,38.8,37.6
91.55111,38.8,37.6
91.56778,38.8,37.6
91.58444,38.8,37.6
91.60111,38.8,37.6
91.61778,38.8,37.6
91.63444,38.8,37.6
91.65111,38.8,37.6
91.66778,38.8,37.6
91.68444,38.8,37.6
91.70111,38.8,37.6
91.71778,38.8,37.6
91.73444,38.8,37.6
91.75111,38.8,37.6
91.76778,38.8,37.6
91.78444,38.8,37.6
91.80111,38.8,37.6
91.81778,38.8,37.6
91.83444,38.8,37.6
91.85111,38.8,37.6
91.86778,38.8,37.6
91.88444,38.8,37.6
91.90111,38.8,37.6
91.91778,38.8,37.6
91.93444,38.8,37.6
91.95111,38.8,37.6
91.96778,38.8,37.6
91.98444,38.8,37.6
92.00111,38.8,37.6
92.01778,38.8,37.6
92.03444,38.8,37.6
92.05111,38.8,37.6
92.06778,38.8,37.6
92.08444,38.8,37.6
92.10111,38.8,37.6
92.11778,38.8,37.6
92.13444,38.8,37.6
92.15111,38.8,37.6
92.16778,38.8,37.6
92.18444,38.8,37.6
92.20111,38.8,37.6
92.21778,38.9,37.6
92.23444,38.9,37.6
92.25111,38.9,37.6
92.26778,38.9,37.6
92.28444,38.9,37.6
92.30111,38.8,37.6
92.31778,38.8,37.6
92.33444,38.9,37.6
92.35111,38.9,37.6
92.36778,38.9,37.6
92.38444,38.9,37.6
92.40111,38.9,37.6
92.41778,38.9,37.6
92.43444,38.9,37.6
92.45111,38.9,37.6
92.46778,38.9,37.6
92.48444,38.9,37.6
92.50111,38.9,37.6
92.51778,38.9,37.6
92.53444,38.9,37.6
92.55111,38.9,37.6
92.56778,38.9,37.6
92.58444,38.9,37.6
92.60111,38.9,37.6
92.61778,38.8,37.6
92.63444,38.8,37.6
92.65111,38.8,37.6
92.66778,38.8,37.6
92.68444,38.9,37.6
92.70111,38.9,37.6
92.71778,38.9,37.6
92.73444,38.9,37.6
92.75111,38.9,37.6
92.76778,38.9,37.6
92.78444,38.9,37.6
92.80111,38.9,37.6
92.81778,38.9,37.6
92.83444,38.9,37.6
92.85111,38.9,37.6
92.86778,38.9,37.6
92.88444,38.9,37.6
92.90111,38.9,37.6
92.91778,38.9,37.6
92.93444,38.9,37.6
92.95111,38.9,37.6
92.96778,38.9,37.6
92.98444,38.9,37.6
93.00111,38.9,37.6
93.01778,38.9,37.6
93.03444,38.9,37.6
93.05111,38.9,37.6
93.06778,38.9,37.6
93.08444,38.8,37.6
93.10111,38.8,37.6
93.11778,38.8,37.6
93.13444,38.8,37.6
93.15111,38.8,37.6
93.16778,38.8,37.6
93.18444,38.8,37.6
93.20111,38.8,37.6
93.21778,38.8,37.6
93.23444,38.8,37.6
93.25111,38.8,37.6
93.26778,38.8,37.6
93.28444,38.8,37.6
93.30111,38.8,37.6
93.31778,38.8,37.6
93.33444,38.8,37.6
93.35111,38.8,37.6
93.36778,38.9,37.6
93.38444,38.9,37.6
93.40111,38.9,37.6
93.41778,38.9,37.6
93.43444,38.9,37.6
93.45111,38.9,37.6
93.46778,38.9,37.6
93.48444,38.9,37.6
93.50111,38.9,37.6
93.51778,38.9,37.6
93.53444,38.8,37.6
93.55111,38.9,37.6
93.56778,38.9,37.6
93.58444,38.8,37.6
93.60111,38.8,37.6
93.61778,38.8,37.6
93.63444,38.8,37.6
93.65111,38.8,37.6
93.66778,38.8,37.6
93.68444,38.8,37.6
93.70111,38.8,37.6
93.71778,38.8,37.6
93.73444,38.8,37.6
93.75111,38.9,37.6
93.76778,38.8,37.6
93.78444,38.8,37.6
93.80111,38.8,37.6
93.81778,38.8,37.6
93.83444,38.8,37.6
93.85111,38.8,37.6
93.86778,38.8,37.6
93.88444,38.8,37.6
93.90111,38.8,37.6
93.91778,38.8,37.6
93.93444,38.8,37.6
93.95111,38.8,37.6
93.96778,38.8,37.6
93.98444,38.9,37.6
94.00111,38.9,37.6
94.01778,38.9,37.6
94.03444,38.8,37.6
94.05111,38.8,37.6
94.06778,38.8,37.6
94.08444,38.9,37.6
94.10111,38.9,37.6
94.11778,38.9,37.6
94.13444,38.9,37.6
94.15111,38.9,37.6
94.16778,38.9,37.6
94.18444,38.9,37.6
94.20111,38.9,37.6
94.21778,38.9,37.666666666666664
94.23444,38.9,37.65
94.25111,38.9,37.64666666666667
94.26778,38.9,37.65
94.28444,38.9,37.65263157894737
94.30111,38.9,37.65
94.31778,38.9,37.64666666666667
94.33444,38.9,37.65384615384615
94.35111,38.9,37.64782608695653
94.36778,38.9,37.650000000000006
94.38444,38.9,37.6
94.40111,38.9,37.6
94.41778,38.9,37.650000000000006
94.43444,38.9,37.6
94.45111,38.9,37.614285714285714
94.46778,38.9,37.6
94.48444,38.9,37.6
94.50111,38.9,37.650000000000006
94.51778,38.9,37.6
94.53444,38.9,37.650000000000006
94.55111,38.9,37.6
94.56778,38.9,37.6
94.58444,38.9,37.6
94.60111,38.9,37.6
94.61778,38.9,37.6
94.63444,38.9,37.6
94.65111,38.9,37.6
94.66778,38.9,37.64
94.68444,38.9,37.6
94.70111,38.9,37.650000000000006
94.71778,38.9,37.6
94.73444,38.9,37.650000000000006
94.75111,38.9,37.6
94.76778,38.9,37.6
94.78444,38.9,37.6
94.80111,38.9,37.6
94.81778,38.9,37.6
94.83444,38.9,37.6
94.85111,38.9,37.6
94.86778,38.9,37.6
94.88444,38.9,37.6
94.90111,38.9,37.6
94.91778,38.9,37.6
94.93444,38.9,37.6
94.95111,38.9,37.6
94.96778,38.9,37.6
94.98444,38.9,37.6
95.00111,38.9,37.6
95.01778,38.9,37.65263157894737
95.03444,38.9,37.64545454545455
95.05111,38.9,37.65
95.06778,38.9,37.6
95.08444,38.9,37.6
95.10111,38.9,37.6
95.11778,38.9,37.6
95.13444,38.9,37.6
95.15111,38.9,37.6
95.16778,38.9,37.6
95.18444,38.9,37.6
95.20111,38.9,37.6
95.21778,38.9,37.6
95.23444,38.9,37.625
95.25111,38.9,37.65161290322581
95.26778,38.9,37.650000000000006
95.28444,38.9,37.64666666666667
95.30111,38.9,37.6
95.31778,38.9,37.6
95.33444,38.9,37.6
95.35111,38.9,37.625
95.36778,38.9,37.6
95.38444,38.9,37.65
95.40111,38.9,37.65294117647059
95.41778,38.9,37.650000000000006
95.43444,38.9,37.7
95.45111,38.9,37.650000000000006
95.46778,38.9,37.65
95.48444,38.9,37.63448275862069
95.50111,38.9,37.653125
95.51778,38.9,37.65555555555556
95.53444,38.9,37.64736842105263
95.55111,38.9,37.65
95.56778,38.9,37.6
95.58444,38.9,37.644444444444446
95.60111,38.9,37.6
95.61778,38.9,37.6
95.63444,38.9,37.6
95.65111,38.9,37.650000000000006
95.66778,38.9,37.6
95.68444,38.9,37.65
95.70111,38.9,37.65
95.71778,38.9,37.65
95.73444,38.9,37.65
95.75111,38.9,37.65294117647059
95.76778,38.9,37.66428571428572
95.78444,38.9,37.650000000000006
95.80111,38.9,37.6764705882353
95.81778,38.9,37.66428571428572
95.83444,39,37.7
95.85111,38.9,37.66
95.86778,38.9,37.64666666666667
95.88444,38.9,37.60526315789474
95.90111,38.9,37.62162162162162
95.91778,38.9,37.619354838709675
95.93444,38.9,37.620000000000005
95.95111,38.9,37.6
95.96778,38.9,37.6
95.98444,38.9,37.6
96.00111,38.9,37.666666666666664
96.01778,38.9,37.620000000000005
96.03444,38.9,37.654545454545456
96.05111,38.9,37.648148148148145
96.06778,38.9,37.65714285714286
96.08444,38.9,37.642857142857146
96.10111,38.9,37.65
96.11778,38.9,37.650000000000006
96.13444,38.9,37.64
96.15111,38.9,
96.16778,38.9,37.6
96.18444,38.9,37.6
96.20111,38.9,37.6
96.21778,38.9,37.6
96.23444,38.9,37.6
96.25111,38.9,37.6
96.26778,38.9,37.6
96.28444,38.9,37.6
96.30111,38.9,37.6
96.31778,38.9,37.6
96.33444,38.8,37.6
96.35111,38.9,37.6
96.36778,38.9,37.6
96.38444,38.9,37.6
96.40111,38.8,37.6
96.41778,38.9,37.6
96.43444,38.9,37.6
96.45111,38.9,37.6
96.46778,38.9,37.6
96.48444,38.9,37.6
96.50111,38.9,37.6
96.51778,38.9,37.6
96.53444,38.9,37.6
96.55111,38.9,37.6
96.56778,38.9,37.6
96.58444,38.9,37.6
96.60111,38.9,37.6
96.61778,38.9,37.6
96.63444,38.8,37.6
96.65111,38.8,37.6
96.66778,38.9,37.6
96.68444,38.8,37.6
96.70111,38.8,37.6
96.71778,38.8,37.6
96.73444,38.9,37.6
96.75111,38.9,37.6
96.76778,38.8,37.6
96.78444,38.9,37.6
96.80111,38.9,37.6
96.81778,38.9,37.6
96.83444,38.9,37.6
96.85111,38.9,37.6
96.86778,38.9,37.6
96.88444,38.9,37.6
96.90111,38.849999999999994,37.6
96.91778,38.9,37.6
96.93444,38.9,37.6
96.95111,38.9,37.6
96.96778,38.9,37.6
96.98444,38.8,37.6
97.00111,38.9,37.6
97.01778,38.9,37.6
97.03444,38.9,37.6
97.05111,38.9,37.6
97.06778,38.9,37.6
97.08444,38.9,37.6
97.10111,38.9,37.6
97.11778,38.9,37.6
97.13444,38.9,37.6
97.15111,38.9,37.6
97.16778,38.9,37.6
97.18444,38.9,37.6
97.20111,38.9,37.6
97.21778,38.9,37.6
97.23444,38.9,37.6
97.25111,38.9,37.6
97.26778,38.9,37.6
97.28444,38.9,37.650000000000006
97.30111,38.9,37.650000000000006
97.31778,38.9,37.6375
97.33444,38.9,37.6
97.35111,38.9,37.625
97.36778,38.9,37.6
97.38444,38.9,37.63333333333333
97.40111,38.9,37.6
97.41778,38.9,37.650000000000006
97.43444,38.9,37.6
97.45111,38.9,37.65714285714286
97.46778,38.9,37.64736842105263
97.48444,38.9,37.650000000000006
97.50111,38.9,37.65384615384615
97.51778,38.9,37.65
97.53444,38.9,37.642857142857146
97.55111,38.9,37.65384615384615
97.56778,38.9,37.65
97.58444,38.9,37.61666666666667
97.60111,38.9,37.625
97.61778,38.9,37.65
97.63444,38.9,37.62727272727273
97.65111,38.9,37.6
97.66778,38.9,37.6
97.68444,38.9,37.650000000000006
97.70111,38.9,37.65
97.71778,38.9,37.6
97.73444,38.9,37.6
97.75111,38.9,37.61
97.76778,38.9,37.65
97.78444,38.9,37.650000000000006
97.80111,38.9,37.6
97.81778,38.9,37.6
97.83444,38.9,37.6
97.85111,38.9,37.6
97.86778,38.9,37.6
97.88444,38.9,37.6
97.90111,38.9,37.6
97.91778,38.9,37.6
97.93444,38.9,37.6
97.95111,38.9,37.6
97.96778,38.9,37.6
97.98444,38.9,37.65555555555556
98.00111,38.9,37.650000000000006
98.01778,38.9,37.6
98.03444,38.9,37.6
98.05111,38.9,37.6
98.06778,38.9,37.6
98.08444,38.9,37.6
98.10111,38.9,37.6
98.11778,38.9,37.6
98.13444,38.9,37.6
98.15111,38.9,37.6
98.16778,38.9,37.6
98.18444,38.9,37.6
98.20111,38.9,37.6
98.21778,38.9,37.6
98.23444,38.9,37.6
98.25111,38.9,37.6
98.26778,38.9,37.6
98.28444,38.9,37.6
98.30111,38.9,37.6
98.31778,38.9,37.6
98.33444,38.9,37.6
98.35111,38.9,37.6
98.36778,38.9,37.6
98.38444,38.9,37.6
98.40111,38.9,37.6
98.41778,38.8,37.6
98.43444,38.9,37.6
98.45111,38.8,37.6
98.46778,38.8,37.6
98.48444,38.8,37.6
98.50111,38.8,37.6
98.51778,38.8,37.6
98.53444,38.8,37.6
98.55111,38.8,37.6
98.56778,38.8,37.6
98.58444,38.8,37.6
98.60111,38.9,37.6
98.61778,39,37.6
98.63444,38.9,37.6
98.65111,38.9,37.6
98.66778,39,37.65
98.68444,39,37.64
98.70111,39,37.65
98.71778,39,37.650000000000006
98.73444,38.9,37.642857142857146
98.75111,38.9,37.650000000000006
98.76778,38.9,37.650000000000006
98.78444,38.9,37.650000000000006
98.80111,38.9,37.65
98.81778,38.9,37.6
98.83444,38.9,37.6
98.85111,38.9,37.6
98.86778,38.9,37.6
98.88444,39,37.6
98.90111,38.9,37.6
98.91778,39,37.63333333333333
98.93444,39,37.63333333333333
98.95111,39,37.644444444444446
98.96778,39,37.65
98.98444,39,37.63
99.00111,39,37.650000000000006
99.01778,38.9,37.650000000000006
99.03444,39,37.65
99.05111,39,37.65
99.06778,39,37.65
99.08444,39,37.65
99.10111,39,37.650000000000006
99.11778,39,37.650000000000006
99.13444,39,37.64705882352941
99.15111,39,37.650000000000006
99.16778,39,37.6
99.18444,38.9,37.63333333333333
99.20111,38.9,37.652
99.21778,38.9,37.650000000000006
99.23444,38.9,37.642857142857146
99.25111,39,37.65428571428572
99.26778,39,37.68333333333334
99.28444,38.9,37.642857142857146
99.30111,38.9,37.650000000000006
99.31778,38.9,37.60666666666667
99.33444,38.9,37.644444444444446
99.35111,38.9,37.6
99.36778,38.9,37.650000000000006
99.38444,38.9,37.63333333333333
99.40111,38.9,37.650000000000006
99.41778,38.9,37.650000000000006
99.43444,38.9,37.6
99.45111,38.9,37.65
99.46778,38.9,37.6551724137931
99.48444,38.9,37.63846153846154
99.50111,39,37.650000000000006
99.51778,38.9,37.66875
99.53444,38.9,37.654545454545456
99.55111,38.9,37.624
99.56778,38.9,37.6
99.58444,38.9,37.6
99.60111,38.9,37.6
99.61778,38.9,37.6
99.63444,38.9,37.6
99.65111,38.9,37.6
99.66778,38.9,37.6
99.68444,38.9,37.65
99.70111,38.9,37.65
99.71778,39,37.65
99.73444,39,37.65294117647059
99.75111,39,37.65
99.76778,38.9,37.648148148148145
99.78444,38.9,37.650000000000006
99.80111,38.9,37.65
