Seed Density (k),ctrl,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
Dose,ctrl,9uM,9uM,9uM,9uM,9uM,9uM,9uM,9uM,9uM,9uM,9uM,9uM,9uM,9uM,9uM,9uM,9uM,9uM,9uM,9uM,9uM,9uM,9uM,9uM,9uM,9uM,9uM,9uM,9uM,9uM,9uM
Beating occurrence date,ctrl,12,12,12,12,12,12,10,10,10,10,10,10,10,none,none,12,12,10,10,10,10,none,none,none,none,none,none,none,none,none,none
Beating,ctrl,2,2,1,1,1,1,2,2,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
device,2102-NS32-0704-AA5O,2102-NS32-0704-AA5O,2102-NS32-0704-AA5O,2102-NS32-0704-AA5O,2102-NS32-0704-AA5O,2102-NS32-0704-AA5O,2102-NS32-0704-AA5O,2102-NS32-0704-AA5O,2102-NS32-0704-AA5O,2102-NS32-0704-AA5O,2102-NS32-0704-AA5O,2102-NS32-0704-AA5O,2102-NS32-0704-AA5O,2102-NS32-0704-AA5O,2102-NS32-0704-AA5O,2102-NS32-0704-AA5O,2102-NS32-0704-AA5O,2102-NS32-0704-AA5O,2102-NS32-0704-AA5O,2102-NS32-0704-AA5O,2102-NS32-0704-AA5O,2102-NS32-0704-AA5O,2102-NS32-0704-AA5O,2102-NS32-0704-AA5O,2102-NS32-0704-AA5O,2102-NS32-0704-AA5O,2102-NS32-0704-AA5O,2102-NS32-0704-AA5O,2102-NS32-0704-AA5O,2102-NS32-0704-AA5O,2102-NS32-0704-AA5O,2102-NS32-0704-AA5O
plate,4-AA5O,4-AA5O,4-AA5O,4-AA5O,4-AA5O,4-AA5O,4-AA5O,4-AA5O,4-AA5O,4-AA5O,4-AA5O,4-AA5O,4-AA5O,4-AA5O,4-AA5O,4-AA5O,4-AA5O,4-AA5O,4-AA5O,4-AA5O,4-AA5O,4-AA5O,4-AA5O,4-AA5O,4-AA5O,4-AA5O,4-AA5O,4-AA5O,4-AA5O,4-AA5O,4-AA5O,4-AA5O
well,A4,G4,E4,F4,D4,C4,B4,F10,E10,H10,G10,D10,C10,B10,H4,A10,C9,B9,H3,G9,F9,E9,H9,G3,F3,E3,D9,D3,C3,B3,A9,A3
measurement,Flux,Flux,Flux,Flux,Flux,Flux,Flux,Flux,Flux,Flux,Flux,Flux,Flux,Flux,Flux,Flux,Flux,Flux,Flux,Flux,Flux,Flux,Flux,Flux,Flux,Flux,Flux,Flux,Flux,Flux,Flux,Flux
2022-01-25 20:30:00+00:00,-0.091979721,45.90820671,46.50121139,49.20434483,60.55923004,34.67391234,40.31359171,30.63363272,40.99744349,12.9481855,20.99989259,35.91045364,49.76973183,60.833648,23.75194958,24.01010535,23.02841258,37.53182402,12.88804843,22.86824897,12.46761396,16.72048628,15.47813784,31.88105559,41.92412402,47.32159493,27.73667433,42.41308035,41.36444089,17.93549534,25.26521316,30.30151151
2022-01-25 20:45:00+00:00,-0.174852963,45.4368728,45.9560952,48.34919855,59.72996528,34.13152405,39.90464052,29.84030593,40.01050357,12.77278122,20.07977925,35.21172809,48.95357218,59.61440478,23.76322922,24.05056763,22.65791394,36.80063806,12.1818916,22.4845135,12.32422895,16.2951973,14.39197923,31.70470103,41.57534161,46.78581579,27.50103847,41.84453826,40.81277269,17.64116479,24.52247892,30.0459009
2022-01-25 21:00:00+00:00,-0.196482216,46.19089621,46.19246174,48.73671764,60.59110924,34.55871513,40.11970241,30.29226422,40.82078556,13.01909268,20.18183758,35.54793642,49.19630245,59.6351835,24.32797723,24.33684164,22.97492661,37.21072211,12.21066673,22.83852894,12.53787473,16.56413941,14.35928235,31.8149142,42.00642238,46.98286465,27.82053847,42.24200934,41.09037588,17.76820367,25.13304211,30.39924491
2022-01-25 21:15:00+00:00,-0.2631941,46.12969576,46.01158134,49.1207552,60.9444637,34.78720737,40.03571382,30.26872041,40.607928,12.86597192,20.05600359,35.29020367,48.70412705,58.86247735,24.17907304,24.46807364,23.04318958,37.01051369,12.44348114,22.85180555,12.65293177,16.58446351,13.2121143,31.30928467,41.828049,46.80628878,27.70120974,42.23141486,41.06288945,17.81136969,24.43775974,30.22125664
2022-01-25 21:30:00+00:00,-0.292223753,46.5713805,46.10842338,49.79520682,61.62532909,35.23938499,40.54261287,30.67006698,41.01534463,13.08478556,20.48478702,35.72119513,49.05628358,59.24984431,24.30355722,24.75336821,23.33263694,37.72975085,12.975667,23.26051278,12.83431484,16.86053939,14.27505782,31.55095867,42.21557956,47.65796064,28.030807,42.70671763,41.73636009,18.03438517,24.92538653,30.70995424
2022-01-25 21:45:00+00:00,-0.247497862,46.52604312,45.77747148,49.59939938,61.31118907,35.13400431,40.45834045,30.41805122,41.26573268,12.89567417,20.26856633,35.363497,48.90554487,58.54300293,23.8241155,25.0586404,23.16793876,37.34215287,12.97876517,23.09788491,12.64955548,16.81427939,15.52562068,31.71647195,41.9955241,48.43654965,27.91449674,42.34882835,41.21895781,17.97587732,24.23101913,30.57869291
2022-01-25 22:00:00+00:00,-0.239838808,46.95587544,46.27752334,50.10911165,62.08034226,35.66972138,40.89692185,30.953557,42.39134455,13.19772541,20.61867862,35.81718028,49.23674286,58.75775959,23.9462733,25.41231592,23.39423375,37.81822408,13.07446673,23.29061745,12.74537955,17.02535055,16.60023943,32.06085281,42.45875484,49.64988424,28.27195302,42.80967697,41.71725254,18.270173,24.86308824,31.05897399
2022-01-25 22:15:00+00:00,-0.180994998,46.87533539,46.09681414,49.98283882,61.76482659,35.45465519,40.68781559,30.71396209,42.60439767,12.98439214,20.57750968,35.49983663,48.86151981,57.79782843,23.97469058,25.89113111,23.28644547,37.69114406,12.95264555,23.20993303,12.60994348,16.90829399,17.28634337,31.53000019,42.199648,48.64039018,28.02206672,42.45428865,41.51151721,18.17699822,25.64610067,30.97352826
2022-01-25 22:30:00+00:00,-0.158369651,47.41738504,46.40714974,50.56627465,62.41910161,35.91213674,41.09863159,31.07944343,43.46502318,13.20402772,20.95954758,35.78806614,49.01207886,57.91657147,24.40239712,25.92002916,23.51766423,38.35846913,12.97380147,23.56470845,12.78349775,17.20257907,18.17051597,31.89880089,42.66757572,48.7979061,28.35935294,42.9604777,42.13180063,18.33603701,25.07665352,31.3318875
2022-01-25 22:45:00+00:00,-0.067890618,47.04901258,46.07187676,50.32537207,61.91629747,35.70693761,40.81382914,31.03032569,43.43226926,13.20919538,20.85020809,35.37292532,48.53650553,57.30956737,24.41718887,26.26640983,23.36137028,38.13925941,12.23591529,23.56682555,12.81136298,17.15221645,18.39355506,31.77042437,42.56968896,48.22920165,28.10991581,42.87681123,41.83608695,18.30274268,25.68689022,31.16910329
2022-01-25 23:00:00+00:00,-0.124516358,47.57556311,46.47743877,50.94689837,62.56231933,36.205214,41.14004264,31.56684456,44.41418733,13.60792667,21.19582323,35.83854538,48.69646504,57.53074091,24.87998122,26.78840799,23.62771783,38.74231279,12.24062874,23.9611498,12.97084977,17.40792872,19.12466034,32.08005063,43.09105656,49.51936356,28.49025483,43.35971256,42.29185644,18.49142409,26.27688176,31.48438904
2022-01-25 23:15:00+00:00,-0.184613481,47.28202508,46.20785861,50.82899669,62.48243337,36.20345469,40.90670482,31.56880906,44.56219403,13.58527897,21.28961468,35.69763364,48.26176786,56.91579232,24.46454986,27.00698837,23.3906379,38.71073814,12.22990498,23.84133508,12.99453595,17.29678544,18.97780793,32.33650077,42.97779364,50.43383,28.38028313,43.20220525,41.94482567,18.44896799,25.34905838,31.2510628
2022-01-25 23:30:00+00:00,-0.188436135,47.73666994,46.55690134,51.28818238,63.14760301,36.564829,41.2508016,31.95819753,45.49519489,13.77998478,21.62012561,36.13987948,48.3492916,57.07861626,24.4803523,27.70640269,23.61738314,39.43045864,12.26221538,24.09731427,13.18985339,17.51368297,19.52888373,32.81136514,43.28812233,51.1172913,28.70493397,43.66879621,42.41866661,18.66087224,25.83352323,31.59429224
2022-01-25 23:45:00+00:00,-0.190692343,47.45159085,46.23578884,51.18466152,62.65842014,36.26406619,40.98253865,31.78076242,45.41986614,13.58100168,21.49516,35.63950301,47.6755462,56.16712841,24.54413914,27.99401927,23.56406966,39.34330113,11.57334469,23.9965689,13.02481108,17.4256393,19.02600353,32.17794251,42.93543798,50.5412455,28.48758234,43.35924456,42.08979093,18.53875661,25.15981899,31.31995605
2022-01-26 00:00:00+00:00,-0.213377826,47.80456938,46.40551884,51.59816714,63.1150347,36.62447735,41.36812309,32.2052051,46.22421481,13.88147343,21.91556814,35.95383238,47.71212686,56.26658467,24.97387706,28.81207351,23.78645116,39.96416704,11.52938631,24.35462175,13.12619744,17.68710041,18.90757845,32.17073969,43.33494555,51.07757358,28.74704829,43.88922636,42.68842474,18.75550381,25.41453646,31.61155896
2022-01-26 00:15:00+00:00,-0.133246092,47.5746179,46.08231835,51.3225437,62.59821277,36.47504867,41.16304074,31.83813858,45.99747329,13.59880577,21.91634714,35.53199776,46.88491243,55.21653343,25.04247622,29.09014831,23.66338096,39.74103357,11.89515296,24.35645567,13.13512648,17.64967041,19.20566216,31.37931864,43.07359087,49.99764551,28.58508948,43.56088109,41.99192386,18.51394878,24.71024726,31.33131967
2022-01-26 00:30:00+00:00,-0.120632655,47.95929689,46.36909336,51.83338891,63.0946684,36.90673996,41.54740928,32.11810041,46.86628182,13.79296306,22.32185605,35.94110037,46.74931151,55.08257744,25.35771768,29.94177272,23.87537403,40.2820782,12.36604322,24.64300281,13.24441417,17.82523087,18.48126232,31.51706308,43.47201752,50.12262306,28.83830631,43.94001401,42.34985623,18.68734448,24.59614834,31.72807247
2022-01-26 00:45:00+00:00,-0.006371505,47.7553902,46.03372428,51.57287041,62.59241023,36.66123514,41.29761914,31.85778182,46.80699767,13.79298453,22.25014742,35.71181731,46.0422659,54.32955572,25.01913888,29.97325679,23.73405037,40.09109878,12.12981467,24.45395393,13.15860891,17.70258068,18.80132755,31.21166057,43.15981507,50.11274341,28.59057583,43.64838284,41.88352396,18.56641028,24.04334924,31.45846997
2022-01-26 01:00:00+00:00,0.13011355,49.1475307,46.77366898,53.06627207,63.42277732,37.16301161,42.02861474,34.11670481,50.25051603,18.37383056,23.36527944,37.63190857,48.02197476,56.71900357,27.95221681,29.95959337,24.54133851,41.97826462,14.25745879,25.27771776,13.40231373,18.36308709,19.25090006,34.09497497,45.32555884,52.97172815,29.61893829,44.56725771,43.5127504,20.26636703,26.19453678,23.51431892
2022-01-26 01:15:00+00:00,0.702356463,41.34260324,41.52933071,44.11351203,55.50053822,32.03429274,36.75658082,28.91278369,41.65990678,19.33298117,25.52767629,30.87191777,37.60509513,48.42207296,21.73392259,36.55302602,18.59611434,31.64447189,14.89303658,20.93018599,10.54908157,14.11695321,16.58671334,26.20304749,39.5400282,45.93755382,25.95792021,42.70171192,35.47396274,14.88438489,19.23448567,51.9397284
2022-01-26 01:30:00+00:00,-0.396848221,36.10457428,39.82468369,40.53519103,51.67440574,27.88508042,32.91888754,22.62917068,34.49806427,13.81362926,21.70066831,22.18433526,27.81583825,38.5226458,16.21294175,37.81901416,15.15625317,25.97739402,11.49702562,17.31861219,8.014474285,11.8591287,13.45689587,18.11834153,34.62823612,39.1941934,22.49965979,38.81624109,31.85530493,11.58213614,16.72456069,53.87318651
2022-01-26 01:45:00+00:00,-0.184107371,38.85663352,43.64654127,42.67692333,58.05123224,28.44489238,33.67414833,21.47102,33.82873169,17.04842473,20.23254909,20.22517941,26.12658731,36.68124733,18.83308856,39.60755547,17.4323574,32.73441008,12.35335152,18.08318599,8.184446111,13.95940189,15.8868633,19.61815405,33.37125938,38.69138528,22.63902335,37.25904281,34.81515417,14.3527772,19.08014189,49.42431869
2022-01-26 02:00:00+00:00,0.085896041,40.10440707,44.09365194,42.49059877,60.53768973,29.72900024,34.52721264,21.46398004,34.30455401,17.45989689,20.77442446,21.15144048,27.05029751,38.35595382,19.57172061,38.78266266,18.26012272,34.4593805,12.59219595,19.03026661,8.62070399,14.82784846,16.32882096,21.18031516,33.96486164,40.54492457,23.39574521,38.0899817,35.38363341,14.67192325,18.13380125,53.12678248
2022-01-26 02:15:00+00:00,-0.016870113,41.05336457,43.8984707,43.08986303,60.57127145,30.64102047,35.40968761,20.71001066,35.97139232,16.1488601,19.19840494,22.53238834,27.53742563,37.4998643,19.05007316,36.16774424,19.09625982,34.92914322,12.46736182,19.70035925,9.313265373,15.57438075,15.46278555,21.74589907,33.88524197,39.76362621,23.70093701,37.71049581,35.14968956,14.58300779,18.86351812,45.40467562
2022-01-26 02:30:00+00:00,0.118128699,42.19823585,44.03176303,43.88522898,60.73879972,31.38246344,36.38609033,21.94677014,38.00175329,16.42807295,19.99996163,24.73245335,29.23673912,39.16633756,19.65258115,36.37791867,19.49689369,36.17223314,12.55643292,20.32150226,9.781677225,15.82987064,16.17298855,23.11398486,35.07078481,41.80035695,24.03975895,39.10231805,35.98704071,15.00395224,19.34796273,47.60880081
2022-01-26 02:45:00+00:00,-0.164367983,42.14728744,43.80718101,44.75121108,60.09720822,31.44860957,36.35728099,21.85863644,38.44603318,14.8097163,18.98869497,25.56540168,30.3937479,38.99653914,19.52673336,34.2272619,19.94748673,36.08863721,11.98755805,20.47822885,9.97773417,15.93308536,15.77200336,23.76443573,35.25974076,42.68114948,24.13656028,38.81624167,35.51090336,14.89858405,19.6139548,42.08097355
2022-01-26 03:00:00+00:00,-0.081350052,43.16177648,44.09931672,45.78156505,60.79471294,32.30961484,37.04475431,23.15103714,40.14677139,14.83137831,19.85230627,27.19620865,31.77160784,39.93715772,20.31331251,34.20013896,20.53853682,36.88810663,12.13053594,21.09952723,10.3291934,16.22123131,16.43229735,24.58635282,36.38675045,45.27331171,24.85732299,39.85462709,36.26224151,15.23303936,20.88646099,43.8423058
2022-01-26 03:15:00+00:00,-0.11935022,43.13923845,43.69083434,46.5784131,60.41462414,32.64850031,37.30789845,23.86892537,41.0228709,13.83449344,19.51487257,28.07302361,32.59002735,40.25729648,20.10390433,33.26391999,20.94704709,37.21559421,11.60722427,21.22302366,10.42890471,16.37631797,15.79547023,25.11358815,36.83638026,45.95133154,24.96485622,39.65054993,36.13599767,15.23477789,22.53657844,40.89572339
2022-01-26 03:30:00+00:00,-0.101986386,44.05566475,43.99782091,47.66223094,61.27336813,33.50225748,37.81322818,25.0746325,42.29034436,13.83546929,20.30321163,29.39088914,33.44503861,41.09484748,20.54868952,33.05818267,21.41157755,38.56841211,11.64131413,21.6381444,10.76423411,16.71692212,16.17083505,26.03467591,37.77016728,47.66219344,25.44231443,40.5164113,37.02402964,15.64689514,23.81062898,41.89043583
2022-01-26 03:45:00+00:00,-0.160828367,44.30907037,43.32989715,48.10292308,60.59592874,33.76066265,37.73947493,25.63846776,43.31896505,13.25202689,20.19805424,29.86377216,33.78701771,41.38915337,20.52172687,33.4955733,21.58992444,38.81393265,11.23296291,21.89707665,10.99299585,16.83755216,15.45994685,26.13020669,38.22635421,48.42587457,25.53936846,40.63553873,37.46288674,15.81784931,23.46302667,39.32049218
2022-01-26 04:00:00+00:00,-0.184163417,45.01778831,43.68686003,48.89421817,61.14591827,34.44803742,38.38922972,26.43710018,44.77568598,13.74978755,20.82555691,30.94546798,34.34587548,42.05182191,21.06525791,33.95468375,21.97233576,39.86205128,11.45174928,22.48231952,11.32039946,17.22896112,15.9503651,26.74768003,39.01741045,49.96589775,26.12038612,41.43157622,38.28262944,16.17839238,23.80536516,39.71537954
2022-01-26 04:15:00+00:00,-0.337752132,45.04992192,43.26457956,49.23331577,60.74136049,34.73444087,38.60729291,27.19591449,45.62837267,12.57777856,20.69983419,31.46292448,34.81323342,42.33914262,21.60744646,33.3690932,22.09633979,40.00736436,11.27251294,22.60475542,11.47697059,17.28162921,15.36603966,26.78601044,39.66815609,50.29358356,26.30953041,41.47910906,38.40128576,16.25766087,23.73530399,37.89621642
2022-01-26 04:30:00+00:00,-0.370958265,45.69536975,43.24894035,50.02113512,61.25316689,35.33322023,39.10293674,28.03480933,46.94834294,12.72469396,21.20904567,32.45406722,35.11739909,42.78201138,22.40366684,33.98080774,22.45630589,40.86732729,11.49654274,23.0658857,11.77612565,17.60164304,15.79102158,27.41948605,40.35007484,51.86398622,26.84537682,42.03851203,39.06535565,16.55634188,24.35786445,38.18381135
2022-01-26 04:45:00+00:00,-0.437245466,45.73762486,43.02414908,50.26788116,60.78256093,35.48421738,38.98577949,28.39734902,47.24253049,12.54755284,21.02602583,32.73212537,35.17254535,42.55164729,22.84446337,33.24795301,22.66031303,40.88217639,10.79781575,23.28364439,11.88018867,17.61873268,15.60180047,27.53936566,40.61557086,51.78992232,26.83177711,42.07721574,38.96247529,16.54430276,23.91538584,36.77726884
2022-01-26 05:00:00+00:00,-0.248477736,46.68108357,43.40092149,51.48398615,61.28628271,35.95817117,39.55677805,30.51915392,50.58568673,16.37384615,22.02019585,34.67597186,37.1070169,45.11070573,25.54070076,32.54527864,23.39627346,42.4202366,13.10883896,24.11714272,12.37421216,18.30261303,15.53566752,29.79643344,42.55124097,53.69672395,28.03470656,43.08383394,40.18052113,17.68529125,25.34710566,30.07364413
2022-01-26 05:15:00+00:00,-0.267558635,40.91296042,39.95366782,43.63370826,56.73676277,32.44801529,35.96052184,23.48974561,37.75443454,7.396844073,22.74683129,26.07519675,24.84564171,34.78404743,15.86182549,34.87776196,18.85903792,32.17627286,8.815111504,20.46364334,10.40725232,14.95233083,14.7554478,16.52999226,33.41952044,49.07758357,24.14669645,40.09634465,33.52553194,10.82133992,21.59240605,66.70171778
2022-01-26 05:30:00+00:00,-1.265882711,37.2650548,39.78091264,40.90810021,55.83848155,29.23014058,33.84100475,16.94456226,28.97808886,-0.073074584,18.40457376,17.90506495,15.50483206,25.61057385,10.94504577,36.14896684,16.35409607,25.59707194,4.956404635,16.97281132,8.96019518,13.41066592,14.53184651,8.857183658,27.92994402,44.59286529,21.21260884,36.68054376,30.70714996,7.711268778,19.99525146,66.50505072
2022-01-26 05:45:00+00:00,-2.59180597,39.75418154,44.39508684,42.91563246,63.5992114,31.25584983,34.15387311,6.55405539,16.74889025,-5.934716429,11.89825889,9.145383285,4.625023986,12.55416782,11.39888894,36.55594067,17.8937121,28.32993916,-3.327972221,16.63057107,9.090698429,15.17684351,16.31204128,4.436504362,18.53838052,40.46602203,18.59650031,30.80063192,33.0746432,6.040913047,22.40067822,76.20792121
2022-01-26 06:00:00+00:00,-3.727015976,40.81360885,46.49090939,44.31456377,67.61177739,31.64964962,33.56947321,-0.498562269,10.44106721,-7.667465135,6.37957041,2.258424419,-3.050643804,5.441507513,15.96665056,33.94594221,18.51775684,29.63216077,-6.371644172,14.89269574,8.70586109,16.20174982,16.00371755,1.356965684,13.3362719,35.31309745,16.20653911,26.63408142,32.35756485,3.581606002,21.11224418,71.78897399
2022-01-26 06:15:00+00:00,-2.906068578,45.26345221,50.36932035,55.06781358,73.74997388,38.65105932,36.51027998,2.864390271,22.75873242,-3.848934371,4.83351959,11.45081068,4.169095182,8.284322661,24.71213501,33.59065064,25.39126434,43.48488197,-3.57720227,17.29646094,12.38124864,21.75309682,16.95003039,7.930121614,19.30400125,36.98859645,19.98336754,28.41311333,39.59509812,9.112195581,22.62057098,65.16114373
2022-01-26 06:30:00+00:00,-3.520662458,45.46745439,51.23240196,58.95049714,75.71868938,41.00568091,37.74947977,2.191407419,21.93814747,-2.57554692,1.903888667,12.81889617,5.015599512,7.374470016,25.12323425,34.66949231,28.30836743,48.63507411,-2.14372865,18.27609435,12.7298429,23.43235719,18.81453498,7.725145009,21.01533226,36.97498139,20.17889117,30.00018228,41.08075991,11.25454569,24.02700258,63.84871388
2022-01-26 06:45:00+00:00,-1.582077162,48.77001378,48.80199887,65.37160714,74.67237261,45.11234767,40.60793304,10.54929795,34.5647821,1.744810686,3.660331082,26.35546991,16.81815375,16.42812197,32.06097987,35.31190838,33.07019148,56.86010607,3.675462576,21.09809131,15.69294568,25.81969421,20.06741841,14.20268846,28.40077777,40.77108204,24.957914,33.63915109,43.95744964,17.65740951,28.27958925,59.30743482
2022-01-26 07:00:00+00:00,-0.798121541,48.35545716,44.8944304,62.55425324,70.62755607,44.95267044,40.28039933,12.99281412,37.29225892,4.923558936,7.352941417,28.51907513,20.02775124,20.57881174,34.82481153,36.541355,31.50511172,56.40652268,5.389207914,21.55929776,15.27973709,24.74797297,21.49207357,16.44529103,30.01821261,44.2626524,26.23359398,34.94907551,43.98652782,17.6038973,27.82640898,61.92528017
2022-01-26 07:15:00+00:00,-1.122816873,44.2130946,41.40925913,59.25221046,65.17148312,41.33945766,38.95634524,13.00995301,34.58077646,6.298417607,6.246402929,26.59880906,19.78634382,20.77517007,30.82009863,33.27149682,28.35421082,51.86461417,7.95845405,20.74083412,13.99758113,22.25850816,20.01181615,17.13473142,29.74335051,42.83498142,24.45630147,34.42306186,40.87767201,16.33282978,30.3566572,52.72117537
2022-01-26 07:30:00+00:00,-0.853149638,44.9579959,41.64020168,59.1648024,65.84941312,41.34512472,39.7015304,16.0790627,38.50099066,7.859929797,9.25668615,29.79220593,23.09493288,24.99042082,28.8764568,34.76486495,28.2383187,52.38913318,8.58731787,21.9523076,14.40524406,22.12475995,21.29857474,20.18772835,32.00307104,46.6801217,25.60198408,36.75510793,42.70088886,17.01840622,31.63361262,57.17691986
2022-01-26 07:45:00+00:00,-1.114627627,43.08060156,40.44498755,55.85901425,62.52790167,38.16626731,37.53688558,16.58158517,36.97483891,8.684117311,9.284898323,27.85862286,23.23380238,25.31533827,28.51964279,30.99564961,26.31976088,48.57229575,9.597510669,20.63871879,12.69855906,20.25625919,19.68018968,20.48018416,32.30699493,46.26461165,24.7569145,36.58684767,39.85847016,15.77671431,29.68220962,47.47702183
2022-01-26 08:00:00+00:00,-0.854256678,44.35265077,41.07526187,56.37392911,63.46481625,38.84119421,37.89070994,18.86275253,39.25166753,9.135376149,11.43512709,29.83355838,25.1931105,27.6167603,28.44900579,31.9617135,26.72738417,49.3070545,9.447354905,21.43639672,12.94471513,20.62836999,19.51522847,21.9394647,33.98436715,49.23643557,25.90922373,38.10960628,40.54471198,16.33709574,30.62260122,51.25354774
2022-01-26 08:15:00+00:00,-0.851729722,43.78027641,39.94695136,54.10015111,61.09191116,37.4385707,37.39784303,19.95276827,40.17925669,9.953097255,12.20743727,29.20499957,25.79436881,28.76116356,27.39351135,29.73999351,25.49336323,47.48787423,10.00042171,21.20763559,11.94530677,19.52297419,19.52327153,22.50581197,34.80353291,49.48129398,25.22628196,38.32223678,38.72517792,15.73010899,29.37189452,45.69499146
2022-01-26 08:30:00+00:00,-0.604013456,44.76305716,40.04842028,54.50785716,61.63657187,38.08675913,38.12694208,21.64375901,42.29901849,10.68978728,13.7467859,30.72470945,26.91711449,30.16653998,27.03213206,30.61834398,25.73360096,48.78610519,10.14050439,21.90679778,12.14685356,19.75810169,18.86110243,23.65819429,36.16723425,51.24426898,26.05105757,39.6396721,39.49474023,16.3052394,30.28570152,48.56047862
2022-01-26 08:45:00+00:00,-0.691950822,44.03278486,39.16373829,53.03986791,59.85233895,37.17121999,37.38224202,22.38625894,43.54668229,11.25018549,14.89791349,30.38341536,27.36578186,30.73387259,26.19168737,28.39554966,24.92281988,47.41684238,10.26149607,22.02854393,11.66342313,18.99808653,18.6869342,25.1069163,37.38931403,51.99521234,25.6841919,40.15526232,39.0462055,16.07670492,29.62263147,44.14587399
2022-01-26 09:00:00+00:00,-0.628738393,44.44665056,39.2252864,53.49957949,60.27103617,37.61393473,37.66103071,23.33383396,45.00085354,11.98891519,15.9553103,31.39072522,27.84893927,31.54398354,26.20527805,28.73008347,25.04262775,47.83863796,10.57750338,22.69412508,11.76628313,19.13263139,18.35124532,26.11075635,38.43799031,53.48826014,26.64595596,41.2750852,39.81655544,16.45084374,30.37338057,45.57881977
2022-01-26 09:15:00+00:00,-0.728525758,44.06804036,38.64410065,52.33796608,59.02094411,37.02582478,37.24882387,23.93726132,45.91656258,11.8127698,16.56520011,31.07024415,28.7442469,32.1027974,25.47977177,27.34313053,24.37976972,46.57637462,10.38605974,22.71674516,11.46600542,18.64279761,18.21517618,26.5437364,39.3081071,53.94705817,26.28748925,41.78546215,39.20820873,16.22367273,29.75505273,41.80732066
2022-01-26 09:30:00+00:00,-0.687571343,44.85998487,38.65292273,52.6863136,59.40341015,37.43210165,37.52540322,24.69294476,47.31343915,12.31661929,17.46137337,31.90618774,29.38096223,32.88340739,25.99901174,27.92443134,24.49064011,47.43899157,10.52265313,23.23515197,11.57980501,18.77538531,18.42116514,27.10680955,40.02018472,54.90305828,26.95175276,42.64054876,39.63812695,16.65387431,30.29714546,42.90466401
2022-01-26 09:45:00+00:00,-0.676589457,44.24831283,38.10110417,52.06170398,58.66000251,37.21986739,37.01094301,25.11962131,47.95020255,11.89580571,17.99771368,31.58354455,29.91203685,33.2209315,24.99805535,25.90156865,24.07844003,46.84595567,10.59075709,23.19777932,11.39857238,18.35288474,17.83255876,27.52392793,40.58048809,55.46820993,26.8405915,42.89724199,39.21803453,16.46759911,30.26405368,40.08965634
2022-01-26 10:00:00+00:00,-0.514462815,44.63418169,38.05028886,52.33892963,58.87003274,37.57178745,37.18785378,25.77617836,49.35742118,12.37597874,18.79394132,32.24992118,30.162164,33.885443,25.11259345,25.84650681,24.33073948,47.3288467,11.00009818,23.73660504,11.55070178,18.57593581,18.14118352,28.54885666,41.35998562,56.25437551,27.7847168,43.72965653,39.77303189,16.8326277,30.96403878,41.02368672
2022-01-26 10:15:00+00:00,-0.466028297,43.90202968,37.42437749,51.64026142,57.91538745,37.19323784,36.93840516,26.23954227,49.92748718,12.44270245,19.25802454,32.16105268,30.51908015,33.91516913,24.77255956,25.34005408,24.11779677,46.81442624,11.17829712,24.02147552,11.45574796,18.29118521,17.44534883,28.53473786,41.71718888,56.50286719,27.0048593,43.67674794,39.14137772,16.79565701,29.61926331,38.59773727
2022-01-26 10:30:00+00:00,-0.433216882,44.12834702,37.27090772,51.9499733,58.15155132,37.4845308,37.12204982,26.84436161,51.12595389,12.8653776,19.80377306,32.88744052,30.71744542,34.34782985,25.28693519,25.34514542,24.21240944,47.51762348,11.38921636,24.37939453,11.61860629,18.4188874,17.6159548,29.55217244,42.40080015,57.45178286,26.77968601,44.36716092,39.38830662,17.05464357,30.4252687,39.15703358
2022-01-26 10:45:00+00:00,-0.535785815,43.71871823,36.54851611,51.33552425,57.33615434,36.97174378,36.75267735,26.99186104,51.46624157,13.17138198,19.97082007,32.88059832,31.08611515,34.32776166,25.50791858,24.91716409,23.841141,47.14951688,11.13311854,24.21308416,11.50349832,18.06136918,17.03800494,29.60133436,42.65319979,57.29134883,27.60327924,44.14295831,39.03971189,16.78193294,29.50407209,37.65469692
2022-01-26 11:00:00+00:00,-0.537515855,44.12652261,36.48535362,51.6259673,57.58151758,37.1921225,36.91158857,27.30343004,52.44979275,13.80306715,20.37458534,33.35545211,31.31396399,34.48227632,26.14927626,25.14059395,23.96167776,47.77838867,11.32552799,24.51440963,11.57730967,18.18451963,17.28412853,30.39829517,43.34764102,58.19167314,28.40031766,44.8040415,39.55603995,17.05352109,29.87734841,38.15260959
2022-01-26 11:15:00+00:00,-0.525630758,43.02307857,35.55721852,50.89160248,56.85863816,36.79931085,36.41807776,27.27530478,52.56851699,14.15784426,20.61147769,33.04087728,31.12735694,34.24689333,25.85114712,24.31808779,23.58281909,47.34598725,11.55040122,24.43701419,11.40494182,17.87002828,16.69868517,30.09895253,43.51744931,58.08557445,28.31534702,44.5881543,39.43619451,16.99282185,29.33420571,36.82641397
